trial	block	num_tri_i	cond	stim_cond	corr_resp	resp	rt	acc	bl_cond_i	block_cond	t2t	t2t_i
18	3	79	0	[3, 5, 1]	2	1	0.6344324021224566	0	0	pure_pref	pure_pref	4
19	3	80	0	[6, 4, 2]	2	1	0.6504380922051496	0	0	pure_pref	pure_pref	4
0	4	81	0	[5, 1, 3]	2	2	1.2742292684097265	1	2	mix	1st	6
1	4	82	0	[6, 4, 2]	2	1	0.8023162766653513	0	2	mix	stay_pref	0
2	4	83	0	[5, 1, 3]	2	2	0.83431241775952	1	2	mix	stay_pref	0
3	4	84	0	[6, 4, 2]	2	1	0.723093009029526	0	2	mix	stay_pref	0
4	4	85	0	[2, 4, 6]	2	1	0.8786270156392675	0	2	mix	stay_pref	0
5	4	86	0	[4, 2, 6]	2	2	0.8424105847484498	1	2	mix	stay_pref	0
6	4	87	0	[2, 4, 6]	2	1	0.6427666192184915	0	2	mix	stay_pref	0
7	4	88	0	[6, 4, 2]	2	1	0.6824090421805522	0	2	mix	stay_pref	0
8	4	89	0	[1, 3, 5]	2	2	0.6344774973340463	1	2	mix	stay_pref	0
9	4	90	0	[4, 2, 6]	2	2	0.9864213653027036	1	2	mix	stay_pref	0
10	4	91	1	[3, 1, 2]	2	2	0.9104567709528055	1	2	mix	switch_pref	2
11	4	92	1	[6, 2, 1]	2	2	1.2705899293373477	1	2	mix	stay_sim	1
12	4	93	1	[1, 2, 3]	1	1	0.7385015763106821	1	2	mix	stay_sim	1
13	4	94	1	[6, 5, 4]	1	2	1.0547829069864747	0	2	mix	stay_sim	1
14	4	95	1	[4, 2, 3]	2	2	0.9748085708270082	1	2	mix	stay_sim	1
15	4	96	1	[2, 4, 3]	2	2	0.9185907031087481	1	2	mix	stay_sim	1
16	4	97	1	[6, 1, 2]	1	1	0.9871556397470158	1	2	mix	stay_sim	1
17	4	98	1	[4, 3, 2]	1	1	0.6586609707787829	1	2	mix	stay_sim	1
18	4	99	1	[1, 5, 6]	2	2	0.6988236991819576	1	2	mix	stay_sim	1
19	4	100	1	[4, 6, 5]	2	2	1.1788339249101227	1	2	mix	stay_sim	1
0	5	101	1	[6, 1, 2]	1	1	1.171326660693012	1	1	pure_sim	pure_sim	5
1	5	102	1	[2, 1, 6]	1	1	0.9111471941914715	1	1	pure_sim	pure_sim	5
2	5	103	1	[5, 3, 4]	2	2	1.3828465279329976	1	1	pure_sim	pure_sim	5
3	5	104	1	[3, 5, 4]	2	2	1.3788066189817982	1	1	pure_sim	pure_sim	5
4	5	105	1	[4, 5, 6]	1	1	0.6708338788816945	1	1	pure_sim	pure_sim	5
5	5	106	1	[5, 4, 3]	1	1	0.9787931215182653	1	1	pure_sim	pure_sim	5
6	5	107	1	[4, 2, 3]	2	2	1.0033681457998682	1	1	pure_sim	pure_sim	5
7	5	108	1	[6, 2, 1]	2	2	0.755049341936683	1	1	pure_sim	pure_sim	5
8	5	109	1	[1, 2, 3]	1	1	0.6912788037889186	1	1	pure_sim	pure_sim	5
9	5	110	1	[6, 5, 4]	1	2	1.023296497283809	0	1	pure_sim	pure_sim	5
10	5	111	1	[3, 1, 2]	2	2	0.8274595006128038	1	1	pure_sim	pure_sim	5
11	5	112	1	[6, 2, 1]	2	2	0.9749721575944932	1	1	pure_sim	pure_sim	5
12	5	113	1	[1, 2, 3]	1	1	0.7352189559119324	1	1	pure_sim	pure_sim	5
13	5	114	1	[4, 3, 2]	1	1	0.6470472432984025	1	1	pure_sim	pure_sim	5
14	5	115	1	[1, 5, 6]	2	2	0.9553896397328572	1	1	pure_sim	pure_sim	5
15	5	116	1	[6, 2, 1]	2	2	0.9712727952410205	1	1	pure_sim	pure_sim	5
16	5	117	1	[3, 4, 5]	1	1	0.7713974446255634	1	1	pure_sim	pure_sim	5
17	5	118	1	[4, 3, 2]	1	1	0.5994497140186468	1	1	pure_sim	pure_sim	5
18	5	119	1	[1, 5, 6]	2	2	0.6950957246940561	1	1	pure_sim	pure_sim	5
19	5	120	1	[3, 5, 4]	2	2	0.6471766199056219	1	1	pure_sim	pure_sim	5
0	6	121	1	[4, 5, 6]	1	1	1.023303961318561	1	1	pure_sim	pure_sim	5
1	6	122	1	[3, 2, 1]	1	1	0.943356371284608	1	1	pure_sim	pure_sim	5
2	6	123	1	[5, 3, 4]	2	2	1.1074842812090537	1	1	pure_sim	pure_sim	5
3	6	124	1	[1, 3, 2]	2	2	0.6594910336721114	1	1	pure_sim	pure_sim	5
4	6	125	1	[6, 1, 2]	1	1	0.8113188358965999	1	1	pure_sim	pure_sim	5
5	6	126	1	[1, 6, 5]	1	1	0.791644572605037	1	1	pure_sim	pure_sim	5
6	6	127	1	[5, 3, 4]	2	2	0.7993244426311321	1	1	pure_sim	pure_sim	5
7	6	128	1	[6, 2, 1]	2	2	0.8633496909733367	1	1	pure_sim	pure_sim	5
8	6	129	1	[2, 3, 4]	1	2	1.2953251193698634	0	1	pure_sim	pure_sim	5
9	6	130	1	[1, 6, 5]	1	1	0.8194729831475343	1	1	pure_sim	pure_sim	5
10	6	131	1	[4, 2, 3]	2	2	1.0353804589694846	1	1	pure_sim	pure_sim	5
11	6	132	1	[1, 3, 2]	2	2	0.6396071553972433	1	1	pure_sim	pure_sim	5
12	6	133	1	[4, 5, 6]	1	1	0.6276441732788953	1	1	pure_sim	pure_sim	5
13	6	134	1	[1, 6, 5]	1	1	0.7434996807569405	1	1	pure_sim	pure_sim	5
14	6	135	1	[5, 3, 4]	2	2	0.9594659358549507	1	1	pure_sim	pure_sim	5
15	6	136	1	[1, 3, 2]	2	2	0.6037564622215541	1	1	pure_sim	pure_sim	5
16	6	137	1	[5, 6, 1]	1	1	0.7475308816674442	1	1	pure_sim	pure_sim	5
17	6	138	1	[2, 1, 6]	1	1	0.6515493004176278	1	1	pure_sim	pure_sim	5
18	6	139	1	[3, 1, 2]	2	2	0.5917235047750182	1	1	pure_sim	pure_sim	5
19	6	140	1	[4, 6, 5]	2	2	0.5716452505876077	1	1	pure_sim	pure_sim	5
0	7	141	1	[1, 2, 3]	1	1	1.271623698186886	1	1	pure_sim	pure_sim	5
1	7	142	1	[2, 1, 6]	1	1	0.9756787529090616	1	1	pure_sim	pure_sim	5
2	7	143	1	[6, 4, 5]	2	2	1.231693598874699	1	1	pure_sim	pure_sim	5
3	7	144	1	[2, 4, 3]	2	2	0.7276833905625608	1	1	pure_sim	pure_sim	5
4	7	145	1	[6, 1, 2]	1	1	0.7796567103696361	1	1	pure_sim	pure_sim	5
5	7	146	1	[1, 6, 5]	1	1	0.6637579736889165	1	1	pure_sim	pure_sim	5
6	7	147	1	[4, 2, 3]	2	2	0.9957004048305862	1	1	pure_sim	pure_sim	5
7	7	148	1	[1, 3, 2]	2	2	0.611760395768215	1	1	pure_sim	pure_sim	5
8	7	149	1	[3, 4, 5]	1	1	0.6483484734026206	1	1	pure_sim	pure_sim	5
9	7	150	1	[1, 6, 5]	1	1	0.7280068320801547	1	1	pure_sim	pure_sim	5
10	7	151	1	[3, 1, 2]	2	2	0.6878462806866992	1	1	pure_sim	pure_sim	5
11	7	152	1	[4, 6, 5]	2	2	0.8561779973310877	1	1	pure_sim	pure_sim	5
12	7	153	1	[1, 2, 3]	1	1	0.5279134694419554	1	1	pure_sim	pure_sim	5
13	7	154	1	[3, 2, 1]	1	1	0.864027674153931	1	1	pure_sim	pure_sim	5
14	7	155	1	[5, 3, 4]	2	1	1.1558985003198359	0	1	pure_sim	pure_sim	5
15	7	156	1	[6, 2, 1]	2	2	0.9081295470355144	1	1	pure_sim	pure_sim	5
16	7	157	1	[4, 5, 6]	1	1	0.6440379931823372	1	1	pure_sim	pure_sim	5
17	7	158	1	[6, 5, 4]	1	1	0.7119370756968237	1	1	pure_sim	pure_sim	5
18	7	159	1	[5, 3, 4]	2	2	1.0480136492319616	1	1	pure_sim	pure_sim	5
19	7	160	1	[4, 6, 5]	2	2	0.6360418346721417	1	1	pure_sim	pure_sim	5
0	8	161	1	[2, 3, 4]	1	1	1.252066060441848	1	1	pure_sim	pure_sim	5
1	8	162	1	[6, 5, 4]	1	1	0.9080800978040315	1	1	pure_sim	pure_sim	5
2	8	163	1	[5, 3, 4]	2	2	0.7481158754117132	1	1	pure_sim	pure_sim	5
3	8	164	1	[2, 4, 3]	2	2	0.8081531520465433	1	1	pure_sim	pure_sim	5
4	8	165	1	[3, 4, 5]	1	1	0.7121980059209818	1	1	pure_sim	pure_sim	5
5	8	166	1	[5, 4, 3]	1	1	0.7883765692745328	1	1	pure_sim	pure_sim	5
6	8	167	1	[4, 2, 3]	2	2	0.9202044896792358	1	1	pure_sim	pure_sim	5
7	8	168	1	[3, 5, 4]	2	2	0.6562768335948022	1	1	pure_sim	pure_sim	5
8	8	169	1	[2, 3, 4]	1	1	0.6004735308215459	1	1	pure_sim	pure_sim	5
9	8	170	1	[5, 4, 3]	1	1	0.7325085781976668	1	1	pure_sim	pure_sim	5
10	8	171	1	[2, 6, 1]	2	2	0.5285998496619868	1	1	pure_sim	pure_sim	5
11	8	172	1	[6, 2, 1]	2	2	0.7963528236914499	1	1	pure_sim	pure_sim	5
12	8	173	1	[2, 3, 4]	1	1	0.8444775004436451	1	1	pure_sim	pure_sim	5
13	8	174	1	[3, 2, 1]	1	1	0.8203627583216075	1	1	pure_sim	pure_sim	5
14	8	175	1	[1, 5, 6]	2	2	0.652444362616734	1	1	pure_sim	pure_sim	5
15	8	176	1	[2, 4, 3]	2	2	0.6643980146914146	1	1	pure_sim	pure_sim	5
16	8	177	1	[4, 5, 6]	1	1	0.5643998495997948	1	1	pure_sim	pure_sim	5
17	8	178	1	[5, 4, 3]	1	1	0.7685766613931264	1	1	pure_sim	pure_sim	5
18	8	179	1	[3, 1, 2]	2	2	0.5447632174841601	1	1	pure_sim	pure_sim	5
19	8	180	1	[2, 4, 3]	2	2	0.7769684137588229	1	1	pure_sim	pure_sim	5
0	9	181	1	[5, 3, 4]	2	2	1.0684750572168014	1	2	mix	1st	6
1	9	182	0	[6, 4, 2]	2	1	0.8365793073935492	0	2	mix	switch_sim	3
2	9	183	1	[6, 5, 4]	1	1	1.424528187461874	1	2	mix	switch_pref	2
3	9	184	0	[5, 1, 3]	2	2	1.5127086081160996	1	2	mix	switch_sim	3
4	9	185	0	[4, 6, 2]	2	1	1.1045642885110283	0	2	mix	stay_pref	0
5	9	186	0	[2, 4, 6]	2	1	0.7765970780169482	0	2	mix	stay_pref	0
6	9	187	0	[5, 3, 1]	2	1	0.7406079891920854	0	2	mix	stay_pref	0
7	9	188	0	[1, 5, 3]	2	1	0.7646919421695202	0	2	mix	stay_pref	0
8	9	189	0	[1, 5, 3]	2	1	0.7006259526360736	0	2	mix	stay_pref	0
9	9	190	0	[6, 2, 4]	2	2	0.8450062029241963	1	2	mix	stay_pref	0
10	9	191	0	[1, 3, 5]	2	1	0.7086796464159306	0	2	mix	stay_pref	0
11	9	192	0	[4, 2, 6]	2	2	0.9247339149269465	1	2	mix	stay_pref	0
12	9	193	1	[4, 2, 3]	2	2	1.3609252791006838	1	2	mix	switch_pref	2
13	9	194	1	[5, 3, 4]	2	2	1.0287974910888806	1	2	mix	stay_sim	1
14	9	195	1	[3, 1, 2]	2	2	0.848996662643458	1	2	mix	stay_sim	1
15	9	196	1	[3, 1, 2]	2	2	0.7808540659862047	1	2	mix	stay_sim	1
16	9	197	1	[3, 2, 1]	1	1	0.9408120683497145	1	2	mix	stay_sim	1
17	9	198	0	[2, 4, 6]	2	1	1.1214065725180262	0	2	mix	switch_sim	3
18	9	199	1	[2, 4, 3]	2	2	0.8852438826788784	1	2	mix	switch_pref	2
19	9	200	1	[4, 3, 2]	1	1	0.8848688149196278	1	2	mix	stay_sim	1
0	10	201	1	[1, 2, 3]	1	1	0.8849922824988425	1	2	mix	1st	6
1	10	202	1	[2, 1, 6]	1	1	0.7690142404458129	1	2	mix	stay_sim	1
2	10	203	0	[2, 4, 6]	2	1	0.85350431778852	0	2	mix	switch_sim	3
3	10	204	0	[3, 5, 1]	2	1	0.6770747451578245	0	2	mix	stay_pref	0
4	10	205	1	[1, 5, 6]	2	2	0.8973331313895869	1	2	mix	switch_pref	2
5	10	206	1	[6, 4, 5]	2	2	1.145291795563935	1	2	mix	stay_sim	1
6	10	207	0	[4, 6, 2]	2	1	1.1092635205550323	0	2	mix	switch_sim	3
7	10	208	1	[2, 3, 4]	1	2	1.3291048538308132	0	2	mix	switch_pref	2
8	10	209	1	[2, 4, 3]	2	2	1.2451758231200074	1	2	mix	stay_sim	1
9	10	210	1	[5, 3, 4]	2	2	0.9498084075512452	1	2	mix	stay_sim	1
10	10	211	1	[1, 6, 5]	1	1	0.6692518144604946	1	2	mix	stay_sim	1
11	10	212	1	[6, 1, 2]	1	1	0.9933504778073257	1	2	mix	stay_sim	1
12	10	213	0	[1, 5, 3]	2	1	1.0378152893918013	0	2	mix	switch_sim	3
13	10	214	0	[4, 6, 2]	2	1	0.9099062983705153	0	2	mix	stay_pref	0
14	10	215	0	[3, 1, 5]	2	2	0.9734634895171439	1	2	mix	stay_pref	0
15	10	216	0	[5, 1, 3]	2	2	0.9853176211249774	1	2	mix	stay_pref	0
16	10	217	1	[1, 3, 2]	2	2	1.1815844218126585	1	2	mix	switch_pref	2
17	10	218	0	[4, 6, 2]	2	1	0.9534119814557016	0	2	mix	switch_sim	3
18	10	219	0	[4, 2, 6]	2	2	0.8456288278448483	1	2	mix	stay_pref	0
19	10	220	1	[4, 2, 3]	2	2	0.7735150535590947	1	2	mix	switch_pref	2
0	11	221	0	[5, 1, 3]	2	2	0.6055027354132108	1	2	mix	1st	6
1	11	222	0	[4, 2, 6]	2	2	0.6456660858193572	1	2	mix	stay_pref	0
2	11	223	0	[4, 6, 2]	2	1	0.8617455454486844	0	2	mix	stay_pref	0
3	11	224	0	[6, 4, 2]	2	1	0.721540800747789	0	2	mix	stay_pref	0
4	11	225	1	[3, 1, 2]	2	2	0.7414794152800823	1	2	mix	switch_pref	2
5	11	226	0	[6, 2, 4]	2	2	0.7178526344468992	1	2	mix	switch_sim	3
6	11	227	0	[6, 2, 4]	2	2	0.6215836878491245	1	2	mix	stay_pref	0
7	11	228	0	[2, 6, 4]	2	1	0.8696001982943926	0	2	mix	stay_pref	0
8	11	229	0	[1, 3, 5]	2	2	0.8658199755614078	1	2	mix	stay_pref	0
9	11	230	1	[6, 2, 1]	2	2	0.9816023976968609	1	2	mix	switch_pref	2
10	11	231	1	[1, 2, 3]	1	1	1.1576102523495138	1	2	mix	stay_sim	1
11	11	232	1	[5, 3, 4]	2	2	0.8622381717591452	1	2	mix	stay_sim	1
12	11	233	1	[3, 1, 2]	2	2	1.0058004882102978	1	2	mix	stay_sim	1
13	11	234	0	[1, 3, 5]	2	2	0.7296890389716282	1	2	mix	switch_sim	3
14	11	235	1	[2, 3, 4]	1	2	1.2457940940198569	0	2	mix	switch_pref	2
15	11	236	0	[4, 6, 2]	2	1	1.0259331676525107	0	2	mix	switch_sim	3
16	11	237	0	[3, 1, 5]	2	2	0.7298184155783929	1	2	mix	stay_pref	0
17	11	238	0	[4, 6, 2]	2	1	0.8458120077043532	0	2	mix	stay_pref	0
18	11	239	0	[2, 4, 6]	2	1	0.8417633907124582	0	2	mix	stay_pref	0
19	11	240	1	[4, 3, 2]	1	1	0.8578048459626189	1	2	mix	switch_pref	2
0	12	241	1	[3, 5, 4]	2	2	0.7899126054799126	1	2	mix	1st	6
1	12	242	1	[4, 5, 6]	1	1	0.7419829266418674	1	2	mix	stay_sim	1
2	12	243	1	[2, 6, 1]	2	2	0.6582656879240858	1	2	mix	stay_sim	1
3	12	244	0	[4, 2, 6]	2	2	0.7504567833930196	1	2	mix	switch_sim	3
4	12	245	0	[1, 3, 5]	2	2	1.1501210262176755	1	2	mix	stay_pref	0
5	12	246	0	[6, 4, 2]	2	1	0.6099792904128662	0	2	mix	stay_pref	0
6	12	247	0	[5, 1, 3]	2	2	0.766109175818201	1	2	mix	stay_pref	0
7	12	248	1	[1, 6, 5]	1	1	0.9862988307277192	1	2	mix	switch_pref	2
8	12	249	1	[2, 4, 3]	2	2	0.7460495817185802	1	2	mix	stay_sim	1
9	12	250	0	[4, 2, 6]	2	2	0.9500929738860577	1	2	mix	switch_sim	3
10	12	251	0	[4, 2, 6]	2	2	0.7740900952567245	1	2	mix	stay_pref	0
11	12	252	0	[5, 3, 1]	2	1	0.7221562726349475	0	2	mix	stay_pref	0
12	12	253	1	[4, 6, 5]	2	2	0.6384297038734985	1	2	mix	switch_pref	2
13	12	254	0	[3, 5, 1]	2	1	0.7061235254254825	0	2	mix	switch_sim	3
14	12	255	0	[3, 1, 5]	2	2	0.6867702156391715	1	2	mix	stay_pref	0
15	12	256	0	[6, 2, 4]	2	2	0.7263911795012064	1	2	mix	stay_pref	0
16	12	257	1	[4, 6, 5]	2	2	1.0141937955831963	1	2	mix	switch_pref	2
17	12	258	0	[5, 1, 3]	2	2	1.0305294582135502	1	2	mix	switch_sim	3
18	12	259	0	[3, 1, 5]	2	2	1.0022270814470176	1	2	mix	stay_pref	0
19	12	260	0	[6, 4, 2]	2	1	0.7384872702436951	0	2	mix	stay_pref	0
0	13	261	1	[5, 4, 3]	1	2	1.050330299099187	0	2	mix	1st	6
1	13	262	1	[6, 5, 4]	1	2	1.0703205398735918	0	2	mix	stay_sim	1
2	13	263	0	[6, 2, 4]	2	2	1.294623189077356	1	2	mix	switch_sim	3
3	13	264	1	[1, 6, 5]	1	1	1.2823190383583096	1	2	mix	switch_pref	2
4	13	265	0	[3, 1, 5]	2	2	0.9029420427009427	1	2	mix	switch_sim	3
5	13	266	0	[2, 4, 6]	2	1	1.2823831046594023	0	2	mix	stay_pref	0
6	13	267	1	[5, 1, 6]	2	2	1.0064333761793023	1	2	mix	switch_pref	2
7	13	268	0	[6, 2, 4]	2	2	0.6668219600619523	1	2	mix	switch_sim	3
8	13	269	1	[1, 5, 6]	2	2	0.7386094938169663	1	2	mix	switch_pref	2
9	13	270	1	[3, 5, 4]	2	2	0.7664857985851086	1	2	mix	stay_sim	1
10	13	271	0	[6, 4, 2]	2	1	0.6387693174665401	0	2	mix	switch_sim	3
11	13	272	1	[4, 5, 6]	1	1	1.4065034759078117	1	2	mix	switch_pref	2
12	13	273	1	[4, 6, 5]	2	2	0.826744197257085	1	2	mix	stay_sim	1
13	13	274	1	[2, 3, 4]	1	1	1.406541418085908	1	2	mix	stay_sim	1
14	13	275	0	[2, 4, 6]	2	1	1.1906193251952573	0	2	mix	switch_sim	3
15	13	276	0	[3, 1, 5]	2	2	0.7906070717381226	1	2	mix	stay_pref	0
16	13	277	1	[3, 4, 5]	1	1	0.7666335242779496	1	2	mix	switch_pref	2
17	13	278	1	[1, 3, 2]	2	2	0.7227705005161624	1	2	mix	stay_sim	1
18	13	279	1	[4, 5, 6]	1	1	0.9551924648080785	1	2	mix	stay_sim	1
19	13	280	0	[2, 4, 6]	2	1	0.9951751233661525	0	2	mix	switch_sim	3
0	14	281	1	[2, 3, 4]	1	2	1.0948563779711549	0	2	mix	1st	6
1	14	282	1	[6, 5, 4]	1	1	1.4307270685403637	1	2	mix	stay_sim	1
2	14	283	0	[4, 2, 6]	2	2	1.3274562350970882	1	2	mix	switch_sim	3
3	14	284	0	[6, 4, 2]	2	1	0.6828245401297863	0	2	mix	stay_pref	0
4	14	285	1	[5, 3, 4]	2	2	1.6033723754194398	1	2	mix	switch_pref	2
5	14	286	0	[1, 5, 3]	2	1	0.7228554039147639	0	2	mix	switch_sim	3
6	14	287	0	[3, 5, 1]	2	1	0.742941433138185	0	2	mix	stay_pref	0
7	14	288	1	[6, 5, 4]	1	1	0.9789368041924718	1	2	mix	switch_pref	2
8	14	289	0	[4, 2, 6]	2	2	0.9390374940248876	1	2	mix	switch_sim	3
9	14	290	1	[3, 4, 5]	1	1	0.8231263172856416	1	2	mix	switch_pref	2
10	14	291	0	[3, 1, 5]	2	2	0.6709685425134921	1	2	mix	switch_sim	3
11	14	292	0	[1, 3, 5]	2	2	0.7950254694646901	1	2	mix	stay_pref	0
