trial	block	num_tri_i	cond	stim_cond	corr_resp	resp	rt	acc	bl_cond_i	block_cond	t2t	t2t_i
0	0	1	0	[1, 3, 5]	2	2	0.9508694070118509	1	0	pure_pref	pure_pref	4
1	0	2	0	[2, 6, 4]	2	2	1.248260408470287	1	0	pure_pref	pure_pref	4
2	0	3	0	[5, 1, 3]	2	1	0.8322590276202391	0	0	pure_pref	pure_pref	4
3	0	4	0	[6, 4, 2]	2	2	1.3802706342266902	1	0	pure_pref	pure_pref	4
4	0	5	0	[2, 4, 6]	2	1	0.7509375165218444	0	0	pure_pref	pure_pref	4
5	0	6	0	[4, 2, 6]	2	1	0.9328483770341336	0	0	pure_pref	pure_pref	4
6	0	7	0	[6, 2, 4]	2	1	0.8929570412483372	0	0	pure_pref	pure_pref	4
7	0	8	0	[2, 6, 4]	2	2	1.2328558410904407	1	0	pure_pref	pure_pref	4
8	0	9	0	[3, 5, 1]	2	1	1.9768194413777564	0	0	pure_pref	pure_pref	4
9	0	10	0	[5, 3, 1]	2	2	0.8212551432011423	1	0	pure_pref	pure_pref	4
10	0	11	0	[1, 3, 5]	2	2	0.8370534395298819	1	0	pure_pref	pure_pref	4
11	0	12	0	[6, 4, 2]	2	1	2.3128981996078437	0	0	pure_pref	pure_pref	4
12	0	13	0	[1, 3, 5]	2	2	2.1009939634450348	1	0	pure_pref	pure_pref	4
13	0	14	0	[2, 6, 4]	2	2	1.5010250636778437	1	0	pure_pref	pure_pref	4
14	0	15	0	[4, 6, 2]	2	2	0.7850737542021307	1	0	pure_pref	pure_pref	4
15	0	16	0	[5, 3, 1]	2	2	1.025134275255823	1	0	pure_pref	pure_pref	4
16	0	17	0	[2, 4, 6]	2	1	1.5971098553527554	0	0	pure_pref	pure_pref	4
17	0	18	0	[1, 5, 3]	2	1	0.9494048970423137	0	0	pure_pref	pure_pref	4
18	0	19	0	[4, 6, 2]	2	2	0.8371974336087078	1	0	pure_pref	pure_pref	4
19	0	20	0	[1, 5, 3]	2	1	1.4771478598377143	0	0	pure_pref	pure_pref	4
0	1	21	0	[3, 5, 1]	2	0	0	nan	0	pure_pref	pure_pref	4
1	1	22	0	[1, 5, 3]	2	1	0.9452567479729623	0	0	pure_pref	pure_pref	4
2	1	23	0	[5, 1, 3]	2	1	0.5653754886625393	0	0	pure_pref	pure_pref	4
