trial	block	num_tri_i	cond	stim_cond	corr_resp	resp	rt	acc	bl_cond_i	block_cond	t2t	t2t_i
18	3	79	0	[5, 1, 3]	2	2	1.668743424283548	1	0	pure_pref	pure_pref	4
19	3	80	0	[1, 5, 3]	2	2	1.1088896691544505	1	0	pure_pref	pure_pref	4
0	4	81	0	[3, 5, 1]	2	2	1.2528247397158339	1	2	mix	1st	6
1	4	82	0	[2, 6, 4]	2	2	1.3968447134116104	1	2	mix	stay_pref	0
2	4	83	0	[1, 3, 5]	2	1	2.128767887581944	0	2	mix	stay_pref	0
3	4	84	0	[6, 4, 2]	2	2	2.3528536938620164	1	2	mix	stay_pref	0
4	4	85	0	[5, 1, 3]	2	2	2.076991281723622	1	2	mix	stay_pref	0
5	4	86	0	[4, 2, 6]	2	1	1.5970120938759464	0	2	mix	stay_pref	0
6	4	87	0	[3, 5, 1]	2	2	1.092987592013742	1	2	mix	stay_pref	0
7	4	88	0	[1, 5, 3]	2	2	1.5530471983674943	1	2	mix	stay_pref	0
8	4	89	0	[4, 6, 2]	2	2	1.1011659719433737	1	2	mix	stay_pref	0
9	4	90	0	[2, 6, 4]	2	2	0.6531103625675314	1	2	mix	stay_pref	0
10	4	91	1	[4, 2, 3]	2	2	1.4290550343362156	1	2	mix	switch_pref	2
11	4	92	1	[3, 5, 4]	2	1	1.8491772015490824	0	2	mix	stay_sim	1
12	4	93	1	[5, 6, 1]	1	1	2.249082159798945	1	2	mix	stay_sim	1
13	4	94	1	[1, 6, 5]	1	1	0.8773081290241862	1	2	mix	stay_sim	1
14	4	95	1	[5, 3, 4]	2	2	1.117404551616346	1	2	mix	stay_sim	1
15	4	96	1	[4, 6, 5]	2	2	0.7853368866176424	1	2	mix	stay_sim	1
16	4	97	1	[6, 1, 2]	1	0	0	nan	2	mix	stay_sim	1
17	4	98	1	[1, 6, 5]	1	2	1.5213973003292267	0	2	mix	stay_sim	1
18	4	99	1	[3, 1, 2]	2	1	1.1173964656036333	0	2	mix	stay_sim	1
19	4	100	1	[6, 2, 1]	2	2	1.2213421599417416	1	2	mix	stay_sim	1
0	5	101	1	[2, 3, 4]	1	2	1.8974258178304808	0	1	pure_sim	pure_sim	5
1	5	102	1	[5, 4, 3]	1	2	1.265397556593598	0	1	pure_sim	pure_sim	5
2	5	103	1	[3, 1, 2]	2	1	1.0575080339199303	0	1	pure_sim	pure_sim	5
3	5	104	1	[5, 1, 6]	2	2	0.8895037023053192	1	1	pure_sim	pure_sim	5
4	5	105	1	[4, 5, 6]	1	1	1.1294782127051803	1	1	pure_sim	pure_sim	5
5	5	106	1	[1, 6, 5]	1	2	1.0697272432385034	0	1	pure_sim	pure_sim	5
6	5	107	1	[4, 2, 3]	2	2	1.4655052249636356	1	1	pure_sim	pure_sim	5
7	5	108	1	[1, 3, 2]	2	2	0.901543775340997	1	1	pure_sim	pure_sim	5
8	5	109	1	[2, 3, 4]	1	1	1.1135580975355879	1	1	pure_sim	pure_sim	5
9	5	110	1	[1, 6, 5]	1	2	1.7935438785930273	0	1	pure_sim	pure_sim	5
10	5	111	1	[6, 4, 5]	2	1	1.1816283301541262	0	1	pure_sim	pure_sim	5
11	5	112	1	[2, 4, 3]	2	2	0.8019197438352421	1	1	pure_sim	pure_sim	5
12	5	113	1	[1, 2, 3]	1	1	1.1736496125399754	1	1	pure_sim	pure_sim	5
13	5	114	1	[2, 1, 6]	1	1	0.7417554547155305	1	1	pure_sim	pure_sim	5
14	5	115	1	[6, 4, 5]	2	2	2.365610934030883	1	1	pure_sim	pure_sim	5
15	5	116	1	[2, 4, 3]	2	2	1.185685331568493	1	1	pure_sim	pure_sim	5
16	5	117	1	[3, 4, 5]	1	2	1.245785554586746	0	1	pure_sim	pure_sim	5
17	5	118	1	[1, 6, 5]	1	2	1.26980847656705	0	1	pure_sim	pure_sim	5
18	5	119	1	[5, 3, 4]	2	2	0.7339452993674058	1	1	pure_sim	pure_sim	5
19	5	120	1	[3, 5, 4]	2	1	0.7538913159019103	0	1	pure_sim	pure_sim	5
0	6	121	1	[5, 6, 1]	1	2	1.3458023797138594	0	1	pure_sim	pure_sim	5
1	6	122	1	[1, 6, 5]	1	2	0.8420434722706887	0	1	pure_sim	pure_sim	5
2	6	123	1	[2, 6, 1]	2	2	1.7579287242851933	1	1	pure_sim	pure_sim	5
3	6	124	1	[3, 5, 4]	2	2	1.1299257424125244	1	1	pure_sim	pure_sim	5
4	6	125	1	[6, 1, 2]	1	1	0.8979971257335819	1	1	pure_sim	pure_sim	5
5	6	126	1	[2, 1, 6]	1	1	0.6539960919681107	1	1	pure_sim	pure_sim	5
6	6	127	1	[6, 4, 5]	2	2	0.9140758511539389	1	1	pure_sim	pure_sim	5
7	6	128	1	[1, 3, 2]	2	1	1.8779329290118767	0	1	pure_sim	pure_sim	5
8	6	129	1	[4, 5, 6]	1	1	1.46614806298021	1	1	pure_sim	pure_sim	5
9	6	130	1	[6, 5, 4]	1	2	1.7381382079965988	0	1	pure_sim	pure_sim	5
10	6	131	1	[3, 1, 2]	2	1	0.9540748683925813	0	1	pure_sim	pure_sim	5
11	6	132	1	[1, 3, 2]	2	1	1.206229402048848	0	1	pure_sim	pure_sim	5
12	6	133	1	[2, 3, 4]	1	1	1.922145380911843	1	1	pure_sim	pure_sim	5
13	6	134	1	[5, 4, 3]	1	1	1.8941105525886996	1	1	pure_sim	pure_sim	5
14	6	135	1	[6, 4, 5]	2	2	1.3148338837522715	1	1	pure_sim	pure_sim	5
15	6	136	1	[2, 4, 3]	2	2	1.0742774914328947	1	1	pure_sim	pure_sim	5
16	6	137	1	[1, 2, 3]	1	1	0.9862528452658808	1	1	pure_sim	pure_sim	5
17	6	138	1	[2, 1, 6]	1	1	0.6743153090924352	1	1	pure_sim	pure_sim	5
18	6	139	1	[4, 2, 3]	2	2	1.1143072977197335	1	1	pure_sim	pure_sim	5
19	6	140	1	[2, 4, 3]	2	2	0.5784537615354566	1	1	pure_sim	pure_sim	5
0	7	141	1	[5, 6, 1]	1	2	0.9382486753711419	0	1	pure_sim	pure_sim	5
1	7	142	1	[3, 2, 1]	1	1	1.0943376451477889	1	1	pure_sim	pure_sim	5
2	7	143	1	[6, 4, 5]	2	2	1.9382732444096291	1	1	pure_sim	pure_sim	5
3	7	144	1	[5, 1, 6]	2	2	0.966402616882533	1	1	pure_sim	pure_sim	5
4	7	145	1	[3, 4, 5]	1	1	1.050506168850461	1	1	pure_sim	pure_sim	5
5	7	146	1	[2, 1, 6]	1	1	1.4186508238872193	1	1	pure_sim	pure_sim	5
6	7	147	1	[1, 5, 6]	2	2	1.0624943048032947	1	1	pure_sim	pure_sim	5
7	7	148	1	[4, 6, 5]	2	1	0.5145714615373436	0	1	pure_sim	pure_sim	5
8	7	149	1	[1, 2, 3]	1	1	1.0585293595349867	1	1	pure_sim	pure_sim	5
9	7	150	1	[2, 1, 6]	1	1	0.5987182425737956	1	1	pure_sim	pure_sim	5
10	7	151	1	[6, 4, 5]	2	1	1.626622761690669	0	1	pure_sim	pure_sim	5
11	7	152	1	[1, 3, 2]	2	1	1.3426774467729956	0	1	pure_sim	pure_sim	5
12	7	153	1	[2, 3, 4]	1	1	0.6266821627846184	1	1	pure_sim	pure_sim	5
13	7	154	1	[5, 4, 3]	1	1	0.746593067363392	1	1	pure_sim	pure_sim	5
14	7	155	1	[6, 4, 5]	2	2	1.438589376409709	1	1	pure_sim	pure_sim	5
15	7	156	1	[1, 3, 2]	2	1	0.5546970559762485	0	1	pure_sim	pure_sim	5
16	7	157	1	[3, 4, 5]	1	2	2.1545936794127556	0	1	pure_sim	pure_sim	5
17	7	158	1	[6, 5, 4]	1	2	1.1387171043115814	0	1	pure_sim	pure_sim	5
18	7	159	1	[1, 5, 6]	2	2	0.9187405475286141	1	1	pure_sim	pure_sim	5
19	7	160	1	[3, 5, 4]	2	2	1.0108085110882712	1	1	pure_sim	pure_sim	5
0	8	161	1	[5, 6, 1]	1	2	1.4667989870090423	0	1	pure_sim	pure_sim	5
1	8	162	1	[4, 3, 2]	1	1	1.7027619020664133	1	1	pure_sim	pure_sim	5
2	8	163	1	[3, 1, 2]	2	0	0	nan	1	pure_sim	pure_sim	5
3	8	164	1	[4, 6, 5]	2	1	1.7628957131382776	0	1	pure_sim	pure_sim	5
4	8	165	1	[6, 1, 2]	1	2	1.0194247797103344	0	1	pure_sim	pure_sim	5
5	8	166	1	[4, 3, 2]	1	2	0.5913587269378695	0	1	pure_sim	pure_sim	5
6	8	167	1	[2, 6, 1]	2	2	1.1029321437354156	1	1	pure_sim	pure_sim	5
7	8	168	1	[4, 6, 5]	2	2	0.810978566157246	1	1	pure_sim	pure_sim	5
8	8	169	1	[6, 1, 2]	1	1	1.4429657753289575	1	1	pure_sim	pure_sim	5
9	8	170	1	[5, 4, 3]	1	2	1.4069712004215944	0	1	pure_sim	pure_sim	5
10	8	171	1	[1, 5, 6]	2	2	0.8630496894816133	1	1	pure_sim	pure_sim	5
11	8	172	1	[4, 6, 5]	2	2	1.0511098208044132	1	1	pure_sim	pure_sim	5
12	8	173	1	[5, 6, 1]	1	1	1.7791498428359773	1	1	pure_sim	pure_sim	5
13	8	174	1	[1, 6, 5]	1	1	1.367076679348429	1	1	pure_sim	pure_sim	5
14	8	175	1	[3, 1, 2]	2	2	1.8070916820120146	1	1	pure_sim	pure_sim	5
15	8	176	1	[4, 6, 5]	2	2	0.8711260612503793	1	1	pure_sim	pure_sim	5
16	8	177	1	[6, 1, 2]	1	1	1.287247207137625	1	1	pure_sim	pure_sim	5
17	8	178	1	[2, 1, 6]	1	1	1.1872163869893484	1	1	pure_sim	pure_sim	5
18	8	179	1	[3, 1, 2]	2	2	0.9512323238986937	1	1	pure_sim	pure_sim	5
19	8	180	1	[2, 4, 3]	2	2	1.2312649416298882	1	1	pure_sim	pure_sim	5
0	9	181	1	[1, 3, 2]	2	2	1.615378849913668	1	2	mix	1st	6
1	9	182	1	[3, 4, 5]	1	2	1.771442939651024	0	2	mix	stay_sim	1
2	9	183	1	[3, 1, 2]	2	2	1.0115713952945953	1	2	mix	stay_sim	1
3	9	184	1	[4, 6, 5]	2	2	1.2034614976723788	1	2	mix	stay_sim	1
4	9	185	0	[5, 1, 3]	2	1	1.8915410665263153	0	2	mix	switch_sim	3
5	9	186	0	[1, 3, 5]	2	1	0.8156037654694046	0	2	mix	stay_pref	0
6	9	187	0	[5, 3, 1]	2	2	1.7395902692919663	1	2	mix	stay_pref	0
7	9	188	0	[1, 5, 3]	2	1	1.647545630769855	0	2	mix	stay_pref	0
8	9	189	1	[2, 4, 3]	2	1	2.255713001282402	0	2	mix	switch_pref	2
9	9	190	0	[5, 3, 1]	2	2	2.12355925134716	1	2	mix	switch_sim	3
10	9	191	0	[2, 6, 4]	2	2	2.04356712587969	1	2	mix	stay_pref	0
11	9	192	1	[4, 5, 6]	1	1	1.6836506108516005	1	2	mix	switch_pref	2
12	9	193	0	[5, 3, 1]	2	2	1.163711280827556	1	2	mix	switch_sim	3
13	9	194	0	[1, 3, 5]	2	2	1.0317531502018937	1	2	mix	stay_pref	0
14	9	195	0	[1, 5, 3]	2	1	0.9557489840394737	0	2	mix	stay_pref	0
15	9	196	0	[1, 5, 3]	2	1	0.8719110264910341	0	2	mix	stay_pref	0
16	9	197	1	[5, 6, 1]	1	2	2.0437577691809565	0	2	mix	switch_pref	2
17	9	198	1	[6, 4, 5]	2	1	1.64379465383945	0	2	mix	stay_sim	1
18	9	199	1	[1, 2, 3]	1	1	0.6599094553166651	1	2	mix	stay_sim	1
19	9	200	0	[5, 1, 3]	2	1	1.555850867800018	0	2	mix	switch_sim	3
0	10	201	0	[6, 4, 2]	2	2	1.9399706850940674	1	2	mix	1st	6
1	10	202	0	[5, 1, 3]	2	1	1.4480733364039224	0	2	mix	stay_pref	0
2	10	203	1	[3, 1, 2]	2	2	2.195928754763372	1	2	mix	switch_pref	2
3	10	204	0	[2, 6, 4]	2	1	1.3759572983885846	0	2	mix	switch_sim	3
4	10	205	0	[3, 5, 1]	2	2	1.7799827021526653	1	2	mix	stay_pref	0
5	10	206	0	[2, 4, 6]	2	2	1.4920715089651821	1	2	mix	stay_pref	0
6	10	207	1	[1, 5, 6]	2	2	1.924039684906802	1	2	mix	switch_pref	2
7	10	208	0	[6, 2, 4]	2	2	1.9721169399167593	1	2	mix	switch_sim	3
8	10	209	1	[5, 3, 4]	2	2	1.2362546335189109	1	2	mix	switch_pref	2
9	10	210	1	[5, 6, 1]	1	2	1.20418675081919	0	2	mix	stay_sim	1
10	10	211	1	[6, 4, 5]	2	2	1.0363942105391288	1	2	mix	stay_sim	1
11	10	212	1	[2, 1, 6]	1	2	1.356273766268714	0	2	mix	stay_sim	1
12	10	213	1	[6, 4, 5]	2	2	0.9242713802727849	1	2	mix	stay_sim	1
13	10	214	0	[1, 5, 3]	2	0	0	nan	2	mix	switch_sim	3
14	10	215	1	[5, 6, 1]	1	1	2.1922231839048436	1	2	mix	switch_pref	2
15	10	216	1	[2, 3, 4]	1	2	1.4163223632058362	0	2	mix	stay_sim	1
16	10	217	1	[1, 2, 3]	1	1	1.6164648636308812	1	2	mix	stay_sim	1
17	10	218	1	[1, 6, 5]	1	2	1.4844554179239822	0	2	mix	stay_sim	1
18	10	219	1	[1, 6, 5]	1	2	1.4044228623924937	0	2	mix	stay_sim	1
19	10	220	1	[6, 5, 4]	1	2	1.5044496395348688	0	2	mix	stay_sim	1
0	11	221	0	[3, 1, 5]	2	1	1.6724726311790619	0	2	mix	1st	6
1	11	222	1	[1, 5, 6]	2	2	1.0725023006257288	1	2	mix	switch_pref	2
2	11	223	1	[3, 2, 1]	1	2	0.8885532848025832	0	2	mix	stay_sim	1
3	11	224	0	[5, 1, 3]	2	1	1.2365749640248396	0	2	mix	switch_sim	3
4	11	225	1	[6, 1, 2]	1	1	1.1085621856368562	1	2	mix	switch_pref	2
5	11	226	0	[5, 3, 1]	2	1	2.1964910436522587	0	2	mix	switch_sim	3
6	11	227	1	[6, 2, 1]	2	2	1.988663721077046	1	2	mix	switch_pref	2
7	11	228	0	[5, 1, 3]	2	1	1.2087062099644754	0	2	mix	switch_sim	3
8	11	229	1	[5, 1, 6]	2	1	1.0646946332822154	0	2	mix	switch_pref	2
9	11	230	1	[6, 5, 4]	1	2	1.628684383950258	0	2	mix	stay_sim	1
10	11	231	1	[4, 3, 2]	1	2	2.052713961340487	0	2	mix	stay_sim	1
11	11	232	0	[5, 3, 1]	2	0	0	nan	2	mix	switch_sim	3
12	11	233	0	[3, 1, 5]	2	1	1.6288513912140843	0	2	mix	stay_pref	0
13	11	234	0	[5, 1, 3]	2	2	1.3608299234720107	1	2	mix	stay_pref	0
14	11	235	0	[2, 4, 6]	2	1	2.0767592753563804	0	2	mix	stay_pref	0
15	11	236	0	[5, 3, 1]	2	2	1.564950431186844	1	2	mix	stay_pref	0
16	11	237	1	[4, 6, 5]	2	2	2.012902477398711	1	2	mix	switch_pref	2
17	11	238	1	[3, 5, 4]	2	2	1.284953267511355	1	2	mix	stay_sim	1
18	11	239	1	[5, 1, 6]	2	2	1.5609214198166228	1	2	mix	stay_sim	1
19	11	240	0	[2, 4, 6]	2	2	0.7777406996078753	1	2	mix	switch_sim	3
0	12	241	1	[3, 2, 1]	1	2	1.5290737254654232	0	2	mix	1st	6
1	12	242	0	[4, 2, 6]	2	1	1.2532184663382395	0	2	mix	switch_sim	3
2	12	243	1	[4, 2, 3]	2	2	0.957215040356914	1	2	mix	switch_pref	2
3	12	244	1	[3, 2, 1]	1	2	0.9772453380246588	0	2	mix	stay_sim	1
4	12	245	0	[5, 3, 1]	2	2	2.441166948485261	1	2	mix	switch_sim	3
5	12	246	1	[6, 1, 2]	1	1	1.1572521116154348	1	2	mix	switch_pref	2
6	12	247	1	[1, 5, 6]	2	2	1.3332423138563172	1	2	mix	stay_sim	1
7	12	248	0	[2, 6, 4]	2	2	1.7692230181414743	1	2	mix	switch_sim	3
8	12	249	0	[2, 4, 6]	2	2	0.905482907568512	1	2	mix	stay_pref	0
9	12	250	0	[1, 5, 3]	2	1	1.381322056870431	0	2	mix	stay_pref	0
10	12	251	0	[6, 2, 4]	2	2	1.573394716536768	1	2	mix	stay_pref	0
11	12	252	1	[2, 3, 4]	1	2	1.7533884281069732	0	2	mix	switch_pref	2
12	12	253	1	[3, 2, 1]	1	2	0.8254889160980383	0	2	mix	stay_sim	1
13	12	254	1	[2, 6, 1]	2	2	0.8894965492941083	1	2	mix	stay_sim	1
14	12	255	1	[5, 1, 6]	2	2	1.6934965754180666	1	2	mix	stay_sim	1
15	12	256	1	[5, 1, 6]	2	2	0.8534945103747305	1	2	mix	stay_sim	1
16	12	257	1	[2, 6, 1]	2	2	1.5455747895534842	1	2	mix	stay_sim	1
17	12	258	0	[3, 5, 1]	2	2	1.4615499207102403	1	2	mix	switch_sim	3
18	12	259	0	[6, 2, 4]	2	1	2.393543754192706	0	2	mix	stay_pref	0
19	12	260	1	[6, 4, 5]	2	2	1.497521481581316	1	2	mix	switch_pref	2
0	13	261	1	[2, 1, 6]	1	2	1.5895972201533368	0	2	mix	1st	6
1	13	262	0	[2, 4, 6]	2	2	1.6215801997186645	1	2	mix	switch_sim	3
2	13	263	0	[3, 1, 5]	2	1	1.6458724481244644	0	2	mix	stay_pref	0
3	13	264	1	[4, 6, 5]	2	2	1.173845542849449	1	2	mix	switch_pref	2
4	13	265	0	[3, 1, 5]	2	1	1.7457972171050642	0	2	mix	switch_sim	3
5	13	266	1	[4, 6, 5]	2	2	1.113758381851767	1	2	mix	switch_pref	2
6	13	267	0	[5, 3, 1]	2	1	1.769721240929357	0	2	mix	switch_sim	3
7	13	268	1	[6, 4, 5]	2	2	2.0378229467983147	1	2	mix	switch_pref	2
8	13	269	0	[3, 5, 1]	2	2	1.2578654356852894	1	2	mix	switch_sim	3
9	13	270	0	[3, 5, 1]	2	2	0.9779808541875354	1	2	mix	stay_pref	0
10	13	271	0	[6, 4, 2]	2	2	1.7178606649376889	1	2	mix	stay_pref	0
11	13	272	0	[2, 6, 4]	2	2	0.8740164998198452	1	2	mix	stay_pref	0
12	13	273	0	[2, 6, 4]	2	2	0.8299374671310034	1	2	mix	stay_pref	0
13	13	274	0	[1, 3, 5]	2	1	1.4984084549837462	0	2	mix	stay_pref	0
14	13	275	1	[5, 3, 4]	2	2	1.1660052204542808	1	2	mix	switch_pref	2
15	13	276	1	[2, 4, 3]	2	2	0.8420994523589798	1	2	mix	stay_sim	1
16	13	277	0	[1, 5, 3]	2	2	1.2260867834434066	1	2	mix	switch_sim	3
17	13	278	0	[1, 5, 3]	2	2	1.2180200526895533	1	2	mix	stay_pref	0
18	13	279	1	[4, 5, 6]	1	1	2.017972718414967	1	2	mix	switch_pref	2
19	13	280	1	[6, 5, 4]	1	1	0.7222050308059806	1	2	mix	stay_sim	1
0	14	281	1	[3, 5, 4]	2	2	1.6341726096270577	1	2	mix	1st	6
1	14	282	1	[6, 1, 2]	1	2	1.2541573768226044	0	2	mix	stay_sim	1
2	14	283	1	[5, 4, 3]	1	1	1.3581655822599714	1	2	mix	stay_sim	1
3	14	284	1	[3, 2, 1]	1	2	1.6902372902650313	0	2	mix	stay_sim	1
4	14	285	0	[5, 1, 3]	2	2	1.758240346778166	1	2	mix	switch_sim	3
5	14	286	0	[6, 2, 4]	2	2	1.8101886249082781	1	2	mix	stay_pref	0
6	14	287	0	[2, 6, 4]	2	2	1.5064565257080176	1	2	mix	stay_pref	0
7	14	288	1	[3, 5, 4]	2	2	1.558360330767755	1	2	mix	switch_pref	2
8	14	289	1	[1, 5, 6]	2	2	1.8066597023289432	1	2	mix	stay_sim	1
9	14	290	0	[4, 2, 6]	2	1	1.5783865854291435	0	2	mix	switch_sim	3
10	14	291	0	[6, 2, 4]	2	2	2.486301827843363	1	2	mix	stay_pref	0
11	14	292	1	[2, 4, 3]	2	1	0.9905368770387213	0	2	mix	switch_pref	2
12	14	293	1	[6, 5, 4]	1	1	1.7984157012951982	1	2	mix	stay_sim	1
