trial	block	num_tri_i	cond	stim_cond	corr_resp	resp	rt	acc	bl_cond_i	block_cond	t2t	t2t_i
1	1	22	0	[6, 4, 2]	2	2	0.854941144528766	1	0	pure_pref	pure_pref	4
2	1	23	0	[4, 6, 2]	2	2	1.3110310040460718	1	0	pure_pref	pure_pref	4
3	1	24	0	[6, 4, 2]	2	2	0.8230603849760882	1	0	pure_pref	pure_pref	4
4	1	25	0	[4, 6, 2]	2	2	1.1193452548486675	1	0	pure_pref	pure_pref	4
5	1	26	0	[1, 5, 3]	2	1	0.9950115365991223	0	0	pure_pref	pure_pref	4
6	1	27	0	[4, 6, 2]	2	2	0.8230927291283479	1	0	pure_pref	pure_pref	4
7	1	28	0	[3, 1, 5]	2	1	1.0390496541822358	0	0	pure_pref	pure_pref	4
8	1	29	0	[4, 6, 2]	2	2	0.8431597872627208	1	0	pure_pref	pure_pref	4
9	1	30	0	[6, 4, 2]	2	2	0.707104424026511	1	0	pure_pref	pure_pref	4
10	1	31	0	[5, 1, 3]	2	1	0.7071389451884897	0	0	pure_pref	pure_pref	4
11	1	32	0	[2, 6, 4]	2	1	0.8152520713474587	0	0	pure_pref	pure_pref	4
12	1	33	0	[5, 1, 3]	2	1	1.1511460870265182	0	0	pure_pref	pure_pref	4
13	1	34	0	[4, 2, 6]	2	2	0.5952210271816512	1	0	pure_pref	pure_pref	4
14	1	35	0	[3, 5, 1]	2	2	0.763204733193561	1	0	pure_pref	pure_pref	4
15	1	36	0	[6, 4, 2]	2	2	0.5913493700199979	1	0	pure_pref	pure_pref	4
16	1	37	0	[1, 3, 5]	2	2	0.7592018334162276	1	0	pure_pref	pure_pref	4
17	1	38	0	[5, 3, 1]	2	2	0.7553606543965543	1	0	pure_pref	pure_pref	4
18	1	39	0	[2, 4, 6]	2	2	0.6633225716459492	1	0	pure_pref	pure_pref	4
19	1	40	0	[6, 4, 2]	2	2	0.5712981729593594	1	0	pure_pref	pure_pref	4
0	2	41	0	[3, 5, 1]	2	2	0.7914079004945052	1	0	pure_pref	pure_pref	4
1	2	42	0	[6, 4, 2]	2	2	0.5274634503311972	1	0	pure_pref	pure_pref	4
2	2	43	0	[3, 5, 1]	2	2	0.9154079141785587	1	0	pure_pref	pure_pref	4
3	2	44	0	[5, 3, 1]	2	2	0.5314277859274625	1	0	pure_pref	pure_pref	4
4	2	45	0	[2, 4, 6]	2	2	0.5074439754193918	1	0	pure_pref	pure_pref	4
5	2	46	0	[1, 5, 3]	2	2	0.7874385888744655	1	0	pure_pref	pure_pref	4
6	2	47	0	[4, 6, 2]	2	1	0.6754506955389843	0	0	pure_pref	pure_pref	4
7	2	48	0	[3, 1, 5]	2	2	0.847684236486657	1	0	pure_pref	pure_pref	4
8	2	49	0	[2, 4, 6]	2	2	0.6714782739045404	1	0	pure_pref	pure_pref	4
9	2	50	0	[5, 3, 1]	2	2	0.791584238321775	1	0	pure_pref	pure_pref	4
10	2	51	0	[2, 4, 6]	2	1	0.9356068369315835	0	0	pure_pref	pure_pref	4
11	2	52	0	[6, 4, 2]	2	2	0.6635856788807359	1	0	pure_pref	pure_pref	4
12	2	53	0	[1, 3, 5]	2	2	1.0276533167220805	1	0	pure_pref	pure_pref	4
13	2	54	0	[6, 4, 2]	2	2	0.879645856418847	1	0	pure_pref	pure_pref	4
14	2	55	0	[3, 5, 1]	2	2	0.7516305028989336	1	0	pure_pref	pure_pref	4
15	2	56	0	[4, 2, 6]	2	1	0.9278193604004628	0	0	pure_pref	pure_pref	4
16	2	57	0	[1, 3, 5]	2	2	0.5037551871159849	1	0	pure_pref	pure_pref	4
17	2	58	0	[2, 6, 4]	2	1	0.49977530144587945	0	0	pure_pref	pure_pref	4
18	2	59	0	[1, 3, 5]	2	2	0.5398493944335314	1	0	pure_pref	pure_pref	4
19	2	60	0	[3, 1, 5]	2	1	0.7238185754331425	0	0	pure_pref	pure_pref	4
0	3	61	0	[4, 6, 2]	2	2	1.175800105678718	1	0	pure_pref	pure_pref	4
1	3	62	0	[3, 1, 5]	2	1	0.5878726847108737	0	0	pure_pref	pure_pref	4
2	3	63	0	[4, 6, 2]	2	2	0.9118397944403114	1	0	pure_pref	pure_pref	4
3	3	64	0	[5, 3, 1]	2	2	0.5238807135242496	1	0	pure_pref	pure_pref	4
4	3	65	0	[6, 2, 4]	2	1	0.5239024836264434	0	0	pure_pref	pure_pref	4
5	3	66	0	[4, 2, 6]	2	2	0.6638727332269809	1	0	pure_pref	pure_pref	4
6	3	67	0	[5, 1, 3]	2	1	0.4959111083189782	0	0	pure_pref	pure_pref	4
7	3	68	0	[1, 5, 3]	2	1	0.5879022298490781	0	0	pure_pref	pure_pref	4
8	3	69	0	[3, 5, 1]	2	2	1.0479337218571345	1	0	pure_pref	pure_pref	4
9	3	70	0	[2, 6, 4]	2	1	0.5999725074707385	0	0	pure_pref	pure_pref	4
10	3	71	0	[1, 3, 5]	2	2	0.5160711558896764	1	0	pure_pref	pure_pref	4
11	3	72	0	[4, 2, 6]	2	1	0.5205144337332968	0	0	pure_pref	pure_pref	4
12	3	73	0	[3, 5, 1]	2	2	0.6320551069707108	1	0	pure_pref	pure_pref	4
13	3	74	0	[4, 2, 6]	2	1	0.5086686991649003	0	0	pure_pref	pure_pref	4
14	3	75	0	[3, 5, 1]	2	2	0.5521156029740268	1	0	pure_pref	pure_pref	4
15	3	76	0	[5, 3, 1]	2	2	0.7080703945584901	1	0	pure_pref	pure_pref	4
16	3	77	0	[1, 3, 5]	2	2	0.6924764704072004	1	0	pure_pref	pure_pref	4
17	3	78	0	[6, 4, 2]	2	2	0.9840645962472081	1	0	pure_pref	pure_pref	4
18	3	79	0	[3, 5, 1]	2	2	1.0161064545554837	1	0	pure_pref	pure_pref	4
19	3	80	0	[4, 2, 6]	2	2	0.9961274098336617	1	0	pure_pref	pure_pref	4
0	4	81	0	[6, 2, 4]	2	1	0.7322638200494112	0	2	mix	1st	6
1	4	82	0	[3, 1, 5]	2	1	0.6562149443043381	0	2	mix	stay_pref	0
2	4	83	0	[1, 3, 5]	2	2	0.9084147353732988	1	2	mix	stay_pref	0
3	4	84	0	[2, 6, 4]	2	1	0.5682839468199745	0	2	mix	stay_pref	0
4	4	85	0	[6, 2, 4]	2	1	0.5522530656194249	0	2	mix	stay_pref	0
5	4	86	0	[4, 2, 6]	2	1	0.7404024172278696	0	2	mix	stay_pref	0
6	4	87	0	[3, 5, 1]	2	2	0.5244408271519205	1	2	mix	stay_pref	0
7	4	88	0	[1, 5, 3]	2	1	0.5605994117718183	0	2	mix	stay_pref	0
8	4	89	0	[4, 6, 2]	2	2	0.796358110716028	1	2	mix	stay_pref	0
9	4	90	0	[5, 3, 1]	2	2	0.6203701601561988	1	2	mix	stay_pref	0
10	4	91	1	[4, 2, 3]	2	2	1.2084555698652366	1	2	mix	switch_pref	2
11	4	92	1	[1, 3, 2]	2	2	1.1404507468541851	1	2	mix	stay_sim	1
12	4	93	1	[5, 6, 1]	1	1	1.0124316613168958	1	2	mix	stay_sim	1
13	4	94	1	[2, 1, 6]	1	1	0.9284578463957587	1	2	mix	stay_sim	1
14	4	95	1	[5, 3, 4]	2	2	0.5525730861204465	1	2	mix	stay_sim	1
15	4	96	1	[6, 2, 1]	2	2	0.8765262007846104	1	2	mix	stay_sim	1
16	4	97	1	[4, 5, 6]	1	1	0.6166527597183631	1	2	mix	stay_sim	1
17	4	98	1	[6, 5, 4]	1	1	0.8446028340317753	1	2	mix	stay_sim	1
18	4	99	1	[5, 3, 4]	2	2	0.6565906340665606	1	2	mix	stay_sim	1
19	4	100	1	[1, 3, 2]	2	2	0.6646175817213589	1	2	mix	stay_sim	1
0	5	101	1	[5, 6, 1]	1	1	0.7927445847644776	1	1	pure_sim	pure_sim	5
1	5	102	1	[1, 6, 5]	1	1	0.9807900618861822	1	1	pure_sim	pure_sim	5
2	5	103	1	[5, 3, 4]	2	2	0.796717628402348	1	1	pure_sim	pure_sim	5
3	5	104	1	[1, 3, 2]	2	2	0.6887789740621884	1	1	pure_sim	pure_sim	5
4	5	105	1	[6, 1, 2]	1	1	1.0648758373326928	1	1	pure_sim	pure_sim	5
5	5	106	1	[1, 6, 5]	1	1	0.9688457398551691	1	1	pure_sim	pure_sim	5
6	5	107	1	[3, 1, 2]	2	2	0.7408595893721213	1	1	pure_sim	pure_sim	5
7	5	108	1	[1, 3, 2]	2	2	0.8208264614968357	1	1	pure_sim	pure_sim	5
8	5	109	1	[4, 5, 6]	1	1	0.8968880883021484	1	1	pure_sim	pure_sim	5
9	5	110	1	[6, 5, 4]	1	1	0.7809321273525711	1	1	pure_sim	pure_sim	5
10	5	111	1	[4, 2, 3]	2	2	0.8529585102282908	1	1	pure_sim	pure_sim	5
11	5	112	1	[5, 1, 6]	2	2	0.9049178349696376	1	1	pure_sim	pure_sim	5
12	5	113	1	[4, 5, 6]	1	1	0.696924413272427	1	1	pure_sim	pure_sim	5
13	5	114	1	[1, 6, 5]	1	1	0.7812350427739148	1	1	pure_sim	pure_sim	5
14	5	115	1	[4, 2, 3]	2	2	0.577640736712965	1	1	pure_sim	pure_sim	5
15	5	116	1	[6, 2, 1]	2	2	0.7691255789682145	1	1	pure_sim	pure_sim	5
16	5	117	1	[5, 6, 1]	1	1	0.5650361585844621	1	1	pure_sim	pure_sim	5
17	5	118	1	[3, 2, 1]	1	1	0.6331345930343559	1	1	pure_sim	pure_sim	5
18	5	119	1	[4, 2, 3]	2	2	0.7771702537056626	1	1	pure_sim	pure_sim	5
19	5	120	1	[6, 2, 1]	2	2	0.59321506777178	1	1	pure_sim	pure_sim	5
0	6	121	1	[1, 2, 3]	1	1	0.7332742637895535	1	1	pure_sim	pure_sim	5
1	6	122	1	[5, 4, 3]	1	1	0.5773188502025732	1	1	pure_sim	pure_sim	5
2	6	123	1	[6, 4, 5]	2	2	1.2452716115690237	1	1	pure_sim	pure_sim	5
3	6	124	1	[2, 4, 3]	2	1	0.6693712390206201	0	1	pure_sim	pure_sim	5
4	6	125	1	[1, 2, 3]	1	1	0.5853131427043081	1	1	pure_sim	pure_sim	5
5	6	126	1	[3, 2, 1]	1	1	0.7172987408484914	1	1	pure_sim	pure_sim	5
6	6	127	1	[6, 4, 5]	2	2	0.6572278760559129	1	1	pure_sim	pure_sim	5
7	6	128	1	[4, 6, 5]	2	2	0.5693270457131803	1	1	pure_sim	pure_sim	5
8	6	129	1	[3, 4, 5]	1	1	0.6335591100255442	1	1	pure_sim	pure_sim	5
9	6	130	1	[4, 3, 2]	1	1	0.8333290311461496	1	1	pure_sim	pure_sim	5
10	6	131	1	[3, 1, 2]	2	2	0.653340668821329	1	1	pure_sim	pure_sim	5
11	6	132	1	[4, 6, 5]	2	2	1.061406927060034	1	1	pure_sim	pure_sim	5
12	6	133	1	[5, 6, 1]	1	1	0.93385900873227	1	1	pure_sim	pure_sim	5
13	6	134	1	[2, 1, 6]	1	1	0.601432348319122	1	1	pure_sim	pure_sim	5
14	6	135	1	[6, 4, 5]	2	2	0.9695597992049443	1	1	pure_sim	pure_sim	5
15	6	136	1	[2, 4, 3]	2	2	0.909542737665106	1	1	pure_sim	pure_sim	5
16	6	137	1	[5, 6, 1]	1	1	0.7535655539759318	1	1	pure_sim	pure_sim	5
17	6	138	1	[1, 6, 5]	1	1	0.6255946736646365	1	1	pure_sim	pure_sim	5
18	6	139	1	[6, 4, 5]	2	1	1.0535796423419015	0	1	pure_sim	pure_sim	5
19	6	140	1	[3, 5, 4]	2	2	0.7498571725800502	1	1	pure_sim	pure_sim	5
0	7	141	1	[1, 2, 3]	1	1	0.7416943172879655	1	1	pure_sim	pure_sim	5
1	7	142	1	[4, 3, 2]	1	1	0.6976617977315982	1	1	pure_sim	pure_sim	5
2	7	143	1	[2, 6, 1]	2	2	0.8257741837069261	1	1	pure_sim	pure_sim	5
3	7	144	1	[3, 5, 4]	2	2	0.8778292968968344	1	1	pure_sim	pure_sim	5
4	7	145	1	[5, 6, 1]	1	1	0.6738596120753755	1	1	pure_sim	pure_sim	5
5	7	146	1	[4, 3, 2]	1	1	0.82180611609283	1	1	pure_sim	pure_sim	5
6	7	147	1	[6, 4, 5]	2	2	0.8058576502780852	1	1	pure_sim	pure_sim	5
7	7	148	1	[3, 5, 4]	2	2	0.7738381840749753	1	1	pure_sim	pure_sim	5
8	7	149	1	[1, 2, 3]	1	1	0.7019819189972623	1	1	pure_sim	pure_sim	5
9	7	150	1	[6, 5, 4]	1	1	0.6698962094828858	1	1	pure_sim	pure_sim	5
10	7	151	1	[1, 5, 6]	2	2	0.7098770020329539	1	1	pure_sim	pure_sim	5
11	7	152	1	[3, 5, 4]	2	2	0.617930353711472	1	1	pure_sim	pure_sim	5
12	7	153	1	[1, 2, 3]	1	1	0.5779184610155426	1	1	pure_sim	pure_sim	5
13	7	154	1	[4, 3, 2]	1	1	0.7259234333068889	1	1	pure_sim	pure_sim	5
14	7	155	1	[3, 1, 2]	2	2	0.618044180245306	1	1	pure_sim	pure_sim	5
15	7	156	1	[1, 3, 2]	2	2	0.7219416816283228	1	1	pure_sim	pure_sim	5
16	7	157	1	[5, 6, 1]	1	1	0.5820364313331083	1	1	pure_sim	pure_sim	5
17	7	158	1	[1, 6, 5]	1	1	0.7220803882792097	1	1	pure_sim	pure_sim	5
18	7	159	1	[3, 1, 2]	2	2	0.5941132399852904	1	1	pure_sim	pure_sim	5
19	7	160	1	[1, 3, 2]	2	2	0.8620509488810058	1	1	pure_sim	pure_sim	5
0	8	161	1	[3, 4, 5]	1	1	0.9341274029916349	1	1	pure_sim	pure_sim	5
1	8	162	1	[2, 1, 6]	1	1	0.6382057828232064	1	1	pure_sim	pure_sim	5
2	8	163	1	[3, 1, 2]	2	2	0.7982135454199124	1	1	pure_sim	pure_sim	5
3	8	164	1	[4, 6, 5]	2	2	1.0262743362532092	1	1	pure_sim	pure_sim	5
4	8	165	1	[3, 4, 5]	1	1	0.6342579303036473	1	1	pure_sim	pure_sim	5
5	8	166	1	[2, 1, 6]	1	1	0.8861622699873806	1	1	pure_sim	pure_sim	5
6	8	167	1	[4, 2, 3]	2	2	0.7662699635725403	1	1	pure_sim	pure_sim	5
7	8	168	1	[6, 2, 1]	2	2	0.8982900828787024	1	1	pure_sim	pure_sim	5
8	8	169	1	[1, 2, 3]	1	1	0.5623618570393774	1	1	pure_sim	pure_sim	5
9	8	170	1	[2, 1, 6]	1	1	1.0302436478732488	1	1	pure_sim	pure_sim	5
10	8	171	1	[4, 2, 3]	2	2	0.7023249536064213	1	1	pure_sim	pure_sim	5
11	8	172	1	[3, 5, 4]	2	2	0.7183639208451496	1	1	pure_sim	pure_sim	5
12	8	173	1	[1, 2, 3]	1	1	0.5543840476152582	1	1	pure_sim	pure_sim	5
13	8	174	1	[3, 2, 1]	1	1	0.6585642493246269	1	1	pure_sim	pure_sim	5
14	8	175	1	[4, 2, 3]	2	2	0.7185533207334629	1	1	pure_sim	pure_sim	5
15	8	176	1	[6, 2, 1]	2	2	0.5385310592491805	1	1	pure_sim	pure_sim	5
16	8	177	1	[1, 2, 3]	1	1	0.5425330260222836	1	1	pure_sim	pure_sim	5
17	8	178	1	[5, 4, 3]	1	1	0.49447334857450187	1	1	pure_sim	pure_sim	5
18	8	179	1	[1, 5, 6]	2	2	0.5265727421528936	1	1	pure_sim	pure_sim	5
19	8	180	1	[5, 1, 6]	2	2	0.8145243279336682	1	1	pure_sim	pure_sim	5
0	9	181	0	[4, 6, 2]	2	2	1.7306518994878388	1	2	mix	1st	6
1	9	182	0	[6, 2, 4]	2	1	1.1386435173767495	0	2	mix	stay_pref	0
2	9	183	1	[2, 4, 3]	2	2	1.1586592602707242	1	2	mix	switch_pref	2
3	9	184	1	[4, 5, 6]	1	2	1.5826917114068237	0	2	mix	stay_sim	1
4	9	185	0	[2, 4, 6]	2	2	1.2188411525835363	1	2	mix	switch_sim	3
5	9	186	0	[1, 3, 5]	2	2	0.9867591128872846	1	2	mix	stay_pref	0
6	9	187	1	[5, 1, 6]	2	2	1.234751676220185	1	2	mix	switch_pref	2
7	9	188	1	[4, 3, 2]	1	2	1.606796501482222	0	2	mix	stay_sim	1
8	9	189	0	[5, 1, 3]	2	1	0.8948861719109118	0	2	mix	switch_sim	3
9	9	190	0	[2, 4, 6]	2	2	1.4708468787425772	1	2	mix	stay_pref	0
10	9	191	0	[4, 2, 6]	2	2	1.6228898939766623	1	2	mix	stay_pref	0
11	9	192	1	[6, 2, 1]	2	2	1.0229376016004608	1	2	mix	switch_pref	2
12	9	193	0	[1, 5, 3]	2	1	1.047005382502448	0	2	mix	switch_sim	3
13	9	194	1	[5, 1, 6]	2	2	1.358964725903661	1	2	mix	switch_pref	2
14	9	195	1	[1, 2, 3]	1	1	1.2311720494280962	1	2	mix	stay_sim	1
15	9	196	0	[2, 6, 4]	2	1	1.1189975552179021	0	2	mix	switch_sim	3
16	9	197	0	[3, 5, 1]	2	1	1.4269966060410297	0	2	mix	stay_pref	0
17	9	198	0	[6, 2, 4]	2	1	0.9230402009816316	0	2	mix	stay_pref	0
18	9	199	0	[6, 4, 2]	2	2	1.1950675790621972	1	2	mix	stay_pref	0
19	9	200	1	[4, 2, 3]	2	2	1.2550554064650896	1	2	mix	switch_pref	2
0	10	201	1	[4, 6, 5]	2	2	1.4551565441392995	1	2	mix	1st	6
1	10	202	1	[3, 1, 2]	2	2	0.8513269965746986	1	2	mix	stay_sim	1
2	10	203	0	[3, 5, 1]	2	2	1.0554723972209104	1	2	mix	switch_sim	3
3	10	204	0	[1, 3, 5]	2	2	0.8114419924741014	1	2	mix	stay_pref	0
4	10	205	0	[2, 6, 4]	2	2	0.883459356307867	1	2	mix	stay_pref	0
5	10	206	0	[2, 6, 4]	2	1	0.8233884915157432	0	2	mix	stay_pref	0
6	10	207	1	[1, 3, 2]	2	2	1.18745768436429	1	2	mix	switch_pref	2
7	10	208	0	[2, 4, 6]	2	2	1.5314688381204178	1	2	mix	switch_sim	3
8	10	209	0	[3, 5, 1]	2	2	1.7314281591293366	1	2	mix	stay_pref	0
9	10	210	0	[6, 4, 2]	2	2	0.983605558094041	1	2	mix	stay_pref	0
10	10	211	0	[1, 5, 3]	2	2	1.0395929737305778	1	2	mix	stay_pref	0
11	10	212	1	[4, 6, 5]	2	2	1.7594780027111483	1	2	mix	switch_pref	2
12	10	213	1	[1, 5, 6]	2	2	0.8676200520053499	1	2	mix	stay_sim	1
13	10	214	0	[4, 2, 6]	2	1	1.3995665883667243	0	2	mix	switch_sim	3
14	10	215	0	[1, 5, 3]	2	2	0.8716798650502824	1	2	mix	stay_pref	0
15	10	216	1	[2, 1, 6]	1	1	1.2758013807842872	1	2	mix	switch_pref	2
16	10	217	0	[5, 3, 1]	2	2	0.9276635486698979	1	2	mix	switch_sim	3
17	10	218	0	[6, 4, 2]	2	2	1.1396657791724465	1	2	mix	stay_pref	0
18	10	219	1	[3, 4, 5]	1	1	1.119690155466742	1	2	mix	switch_pref	2
19	10	220	1	[4, 6, 5]	2	2	0.9437939503372945	1	2	mix	stay_sim	1
0	11	221	1	[6, 4, 5]	2	2	1.4958821851832909	1	2	mix	1st	6
1	11	222	0	[6, 2, 4]	2	1	0.7439381928138573	0	2	mix	switch_sim	3
2	11	223	1	[4, 6, 5]	2	2	1.0160302591980326	1	2	mix	switch_pref	2
3	11	224	1	[2, 4, 3]	2	2	1.0559927026615696	1	2	mix	stay_sim	1
4	11	225	1	[2, 1, 6]	1	1	1.1720718201886484	1	2	mix	stay_sim	1
5	11	226	0	[1, 3, 5]	2	2	0.876198716248382	1	2	mix	switch_sim	3
6	11	227	1	[5, 1, 6]	2	2	1.2680107942383074	1	2	mix	switch_pref	2
7	11	228	0	[6, 4, 2]	2	2	0.9243622681833585	1	2	mix	switch_sim	3
8	11	229	1	[1, 6, 5]	1	2	1.112026768517353	0	2	mix	switch_pref	2
9	11	230	0	[2, 4, 6]	2	1	1.280147004169521	0	2	mix	switch_sim	3
10	11	231	1	[4, 3, 2]	1	1	1.1201998868573355	1	2	mix	switch_pref	2
11	11	232	0	[1, 3, 5]	2	2	0.8804958234059086	1	2	mix	switch_sim	3
12	11	233	0	[3, 5, 1]	2	1	1.592149887775122	0	2	mix	stay_pref	0
13	11	234	1	[6, 1, 2]	1	1	1.132152916929499	1	2	mix	switch_pref	2
14	11	235	1	[3, 1, 2]	2	2	0.9122164172072189	1	2	mix	stay_sim	1
15	11	236	1	[4, 5, 6]	1	1	1.0722288448255313	1	2	mix	stay_sim	1
16	11	237	0	[5, 3, 1]	2	2	0.8202974480154808	1	2	mix	switch_sim	3
17	11	238	1	[6, 1, 2]	1	1	1.644274354290701	1	2	mix	switch_pref	2
18	11	239	0	[5, 1, 3]	2	1	1.6843120601079136	0	2	mix	switch_sim	3
19	11	240	0	[1, 3, 5]	2	2	0.8243479310162911	1	2	mix	stay_pref	0
0	12	241	0	[6, 4, 2]	2	2	1.0525393424618414	1	2	mix	1st	6
1	12	242	1	[5, 1, 6]	2	2	1.0844440491273417	1	2	mix	switch_pref	2
2	12	243	1	[2, 3, 4]	1	1	0.920510826116697	1	2	mix	stay_sim	1
3	12	244	0	[6, 4, 2]	2	2	0.8925107427680814	1	2	mix	switch_sim	3
4	12	245	0	[4, 6, 2]	2	1	1.524482812349106	0	2	mix	stay_pref	0
5	12	246	1	[2, 3, 4]	1	1	1.0846735682034705	1	2	mix	switch_pref	2
6	12	247	0	[3, 1, 5]	2	1	1.1366160988663978	0	2	mix	switch_sim	3
7	12	248	1	[3, 1, 2]	2	2	1.7005174131272724	1	2	mix	switch_pref	2
8	12	249	0	[6, 4, 2]	2	2	1.008603855360434	1	2	mix	switch_sim	3
9	12	250	1	[1, 5, 6]	2	1	0.8685626974274783	0	2	mix	switch_pref	2
10	12	251	0	[5, 3, 1]	2	2	1.3406287018892726	1	2	mix	switch_sim	3
11	12	252	1	[1, 2, 3]	1	1	0.8766552663901166	1	2	mix	switch_pref	2
12	12	253	0	[5, 3, 1]	2	2	1.1486742474307903	1	2	mix	switch_sim	3
13	12	254	0	[2, 4, 6]	2	2	1.004841670712267	1	2	mix	stay_pref	0
14	12	255	0	[2, 6, 4]	2	1	1.1528006147877932	0	2	mix	stay_pref	0
15	12	256	1	[4, 2, 3]	2	2	1.364804400297544	1	2	mix	switch_pref	2
16	12	257	0	[3, 5, 1]	2	2	1.112802406155879	1	2	mix	switch_sim	3
17	12	258	1	[2, 6, 1]	2	2	1.2131084626917072	1	2	mix	switch_pref	2
18	12	259	1	[3, 1, 2]	2	2	1.1126164272836832	1	2	mix	stay_sim	1
19	12	260	1	[4, 5, 6]	1	1	0.9048718067538175	1	2	mix	stay_sim	1
0	13	261	1	[1, 3, 2]	2	2	1.4810968648253038	1	2	mix	1st	6
1	13	262	1	[5, 4, 3]	1	1	0.8092329491114469	1	2	mix	stay_sim	1
2	13	263	0	[6, 4, 2]	2	2	0.8131111373045314	1	2	mix	switch_sim	3
3	13	264	0	[5, 3, 1]	2	2	0.7572577632963657	1	2	mix	stay_pref	0
4	13	265	0	[1, 3, 5]	2	2	0.8332021425512721	1	2	mix	stay_pref	0
5	13	266	0	[1, 3, 5]	2	2	0.6851741561517883	1	2	mix	stay_pref	0
6	13	267	1	[6, 5, 4]	1	1	1.0412686495910748	1	2	mix	switch_pref	2
7	13	268	1	[1, 6, 5]	1	2	0.933273392985484	0	2	mix	stay_sim	1
8	13	269	0	[2, 4, 6]	2	2	0.9133158073641425	1	2	mix	switch_sim	3
9	13	270	0	[6, 4, 2]	2	2	0.881274882060552	1	2	mix	stay_pref	0
10	13	271	1	[6, 4, 5]	2	2	1.225316202958311	1	2	mix	switch_pref	2
11	13	272	0	[2, 4, 6]	2	2	0.8373412609676052	1	2	mix	switch_sim	3
12	13	273	0	[5, 3, 1]	2	2	0.7574468521829658	1	2	mix	stay_pref	0
13	13	274	1	[2, 6, 1]	2	2	1.5136823536840893	1	2	mix	switch_pref	2
14	13	275	0	[1, 3, 5]	2	1	1.5333643920125724	0	2	mix	switch_sim	3
15	13	276	0	[3, 1, 5]	2	1	1.4573948216393546	0	2	mix	stay_pref	0
16	13	277	1	[3, 1, 2]	2	2	1.189515581017531	1	2	mix	switch_pref	2
17	13	278	0	[2, 4, 6]	2	2	1.5295229019920953	1	2	mix	switch_sim	3
18	13	279	1	[1, 2, 3]	1	1	1.0375863923177349	1	2	mix	switch_pref	2
19	13	280	1	[2, 3, 4]	1	1	1.3574731629068992	1	2	mix	stay_sim	1
0	14	281	0	[2, 4, 6]	2	2	1.0096090120759982	1	2	mix	1st	6
1	14	282	0	[1, 3, 5]	2	2	0.7857308798634222	1	2	mix	stay_pref	0
2	14	283	0	[2, 6, 4]	2	1	1.1576332664576512	0	2	mix	stay_pref	0
3	14	284	0	[6, 4, 2]	2	2	0.8496709138062215	1	2	mix	stay_pref	0
4	14	285	1	[5, 4, 3]	1	1	0.917699683929186	1	2	mix	switch_pref	2
5	14	286	1	[6, 2, 1]	2	2	0.9897447268922406	1	2	mix	stay_sim	1
6	14	287	1	[3, 4, 5]	1	1	0.8977949685563544	1	2	mix	stay_sim	1
7	14	288	0	[1, 5, 3]	2	2	0.9978288988154418	1	2	mix	switch_sim	3
8	14	289	1	[5, 3, 4]	2	2	0.8818975069812041	1	2	mix	switch_pref	2
9	14	290	1	[1, 6, 5]	1	1	0.9538576465461119	1	2	mix	stay_sim	1
10	14	291	1	[3, 2, 1]	1	1	1.0098450621831034	1	2	mix	stay_sim	1
11	14	292	0	[5, 3, 1]	2	2	0.7059387905587755	1	2	mix	switch_sim	3
