trial	block	num_tri_i	cond	stim_cond	corr_resp	resp	rt	acc	bl_cond_i	block_cond	t2t	t2t_i
15	3	76	0	[6, 4, 2]	2	1	1.5731731666346604	0	0	pure_pref	pure_pref	4
16	3	77	0	[1, 3, 5]	2	2	1.013255271505841	1	0	pure_pref	pure_pref	4
17	3	78	0	[6, 4, 2]	2	2	1.1933389313926455	1	0	pure_pref	pure_pref	4
18	3	79	0	[4, 6, 2]	2	2	1.0252690178513149	1	0	pure_pref	pure_pref	4
19	3	80	0	[6, 4, 2]	2	2	0.9372681470431417	1	0	pure_pref	pure_pref	4
0	4	81	0	[1, 3, 5]	2	2	0.9253738259631064	1	2	mix	1st	6
1	4	82	0	[4, 2, 6]	2	1	0.9573717111397855	0	2	mix	stay_pref	0
2	4	83	0	[2, 4, 6]	2	1	1.0215705666469148	0	2	mix	stay_pref	0
3	4	84	0	[1, 5, 3]	2	1	0.6974351558128546	0	2	mix	stay_pref	0
4	4	85	0	[5, 1, 3]	2	2	1.0414119549677707	1	2	mix	stay_pref	0
5	4	86	0	[1, 5, 3]	2	2	0.6215960689187341	1	2	mix	stay_pref	0
6	4	87	0	[3, 5, 1]	2	1	0.5976898675125994	0	2	mix	stay_pref	0
7	4	88	0	[5, 3, 1]	2	1	0.8942032095546892	0	2	mix	stay_pref	0
8	4	89	0	[1, 3, 5]	2	2	0.7097499533501832	1	2	mix	stay_pref	0
9	4	90	0	[3, 1, 5]	2	2	1.2295527772603236	1	2	mix	stay_pref	0
10	4	91	1	[6, 4, 5]	2	2	1.5897664365238597	1	2	mix	switch_pref	2
11	4	92	1	[2, 4, 3]	2	2	1.3176099396659993	1	2	mix	stay_sim	1
12	4	93	1	[6, 1, 2]	1	1	1.7939282826409908	1	2	mix	stay_sim	1
13	4	94	1	[3, 2, 1]	1	1	1.653605461217012	1	2	mix	stay_sim	1
14	4	95	1	[4, 2, 3]	2	0	0	nan	2	mix	stay_sim	1
15	4	96	1	[3, 5, 4]	2	2	1.3016122410881508	1	2	mix	stay_sim	1
16	4	97	1	[4, 5, 6]	1	1	1.7500419854441134	1	2	mix	stay_sim	1
17	4	98	1	[3, 2, 1]	1	1	1.265726503701444	1	2	mix	stay_sim	1
18	4	99	1	[4, 2, 3]	2	2	1.0778979287188122	1	2	mix	stay_sim	1
19	4	100	1	[3, 5, 4]	2	2	1.3177669963315566	1	2	mix	stay_sim	1
0	5	101	1	[1, 2, 3]	1	1	1.4986857000676537	1	1	pure_sim	pure_sim	5
1	5	102	1	[3, 2, 1]	1	1	1.6381031908931618	1	1	pure_sim	pure_sim	5
2	5	103	1	[6, 4, 5]	2	1	1.8981442433287157	0	1	pure_sim	pure_sim	5
3	5	104	1	[4, 6, 5]	2	2	1.8421337936179043	1	1	pure_sim	pure_sim	5
4	5	105	1	[1, 2, 3]	1	2	2.1662502332510485	0	1	pure_sim	pure_sim	5
5	5	106	1	[2, 1, 6]	1	2	1.894164956147506	0	1	pure_sim	pure_sim	5
6	5	107	1	[5, 3, 4]	2	2	1.6542150276800385	1	1	pure_sim	pure_sim	5
7	5	108	1	[4, 6, 5]	2	2	1.1583103190896509	1	1	pure_sim	pure_sim	5
8	5	109	1	[6, 1, 2]	1	2	1.7982005349258543	0	1	pure_sim	pure_sim	5
9	5	110	1	[2, 1, 6]	1	1	1.2743596442105627	1	1	pure_sim	pure_sim	5
10	5	111	1	[4, 2, 3]	2	2	1.7064887727810856	1	1	pure_sim	pure_sim	5
11	5	112	1	[2, 4, 3]	2	2	1.0743030416124384	1	1	pure_sim	pure_sim	5
12	5	113	1	[1, 2, 3]	1	1	1.7023179075713415	1	1	pure_sim	pure_sim	5
13	5	114	1	[2, 1, 6]	1	1	1.7748575604910002	1	1	pure_sim	pure_sim	5
14	5	115	1	[3, 1, 2]	2	0	0	nan	1	pure_sim	pure_sim	5
15	5	116	1	[4, 6, 5]	2	2	1.1025157056665194	1	1	pure_sim	pure_sim	5
16	5	117	1	[3, 4, 5]	1	2	1.526490638801988	0	1	pure_sim	pure_sim	5
17	5	118	1	[1, 6, 5]	1	1	1.0745023947238224	1	1	pure_sim	pure_sim	5
18	5	119	1	[5, 3, 4]	2	2	1.0665761647069303	1	1	pure_sim	pure_sim	5
19	5	120	1	[3, 5, 4]	2	2	1.110594638303155	1	1	pure_sim	pure_sim	5
0	6	121	1	[5, 6, 1]	1	1	1.4108568140818534	1	1	pure_sim	pure_sim	5
1	6	122	1	[1, 6, 5]	1	1	1.0587230204637308	1	1	pure_sim	pure_sim	5
2	6	123	1	[5, 3, 4]	2	2	1.1827990296696953	1	1	pure_sim	pure_sim	5
3	6	124	1	[1, 3, 2]	2	2	0.8628705604278366	1	1	pure_sim	pure_sim	5
4	6	125	1	[4, 5, 6]	1	1	1.258836536666422	1	1	pure_sim	pure_sim	5
5	6	126	1	[5, 4, 3]	1	1	1.650783106300878	1	1	pure_sim	pure_sim	5
6	6	127	1	[6, 4, 5]	2	1	1.7908275797726674	0	1	pure_sim	pure_sim	5
7	6	128	1	[3, 5, 4]	2	2	1.8033498165095807	1	1	pure_sim	pure_sim	5
8	6	129	1	[1, 2, 3]	1	1	1.0589401007637207	1	1	pure_sim	pure_sim	5
9	6	130	1	[4, 3, 2]	1	1	1.0189413447787956	1	1	pure_sim	pure_sim	5
10	6	131	1	[2, 6, 1]	2	2	0.9950432294572238	1	1	pure_sim	pure_sim	5
11	6	132	1	[5, 1, 6]	2	1	1.8869322634818673	0	1	pure_sim	pure_sim	5
12	6	133	1	[3, 4, 5]	1	1	1.4870240094551264	1	1	pure_sim	pure_sim	5
13	6	134	1	[1, 6, 5]	1	1	1.3111572432680987	1	1	pure_sim	pure_sim	5
14	6	135	1	[5, 3, 4]	2	2	0.9310916215708858	1	1	pure_sim	pure_sim	5
15	6	136	1	[6, 2, 1]	2	2	0.9311137028053054	1	1	pure_sim	pure_sim	5
16	6	137	1	[4, 5, 6]	1	1	1.0271067363319162	1	1	pure_sim	pure_sim	5
17	6	138	1	[1, 6, 5]	1	1	1.371308701873204	1	1	pure_sim	pure_sim	5
18	6	139	1	[3, 1, 2]	2	2	1.5231594824908825	1	1	pure_sim	pure_sim	5
19	6	140	1	[1, 3, 2]	2	1	2.175660571001572	0	1	pure_sim	pure_sim	5
0	7	141	1	[4, 5, 6]	1	1	1.115225788393218	1	1	pure_sim	pure_sim	5
1	7	142	1	[5, 4, 3]	1	1	1.0037332835727284	1	1	pure_sim	pure_sim	5
2	7	143	1	[6, 4, 5]	2	2	1.4190278036949167	1	1	pure_sim	pure_sim	5
3	7	144	1	[4, 6, 5]	2	2	1.5393201467923063	1	1	pure_sim	pure_sim	5
4	7	145	1	[2, 3, 4]	1	1	0.8194109597570787	1	1	pure_sim	pure_sim	5
5	7	146	1	[6, 5, 4]	1	2	1.6513454002615617	0	1	pure_sim	pure_sim	5
6	7	147	1	[3, 1, 2]	2	2	1.3394709833919478	1	1	pure_sim	pure_sim	5
7	7	148	1	[4, 6, 5]	2	2	0.8714390122531768	1	1	pure_sim	pure_sim	5
8	7	149	1	[6, 1, 2]	1	1	0.8114371462324925	1	1	pure_sim	pure_sim	5
9	7	150	1	[1, 6, 5]	1	1	0.9674958014547883	1	1	pure_sim	pure_sim	5
10	7	151	1	[6, 4, 5]	2	2	1.459468495366309	1	1	pure_sim	pure_sim	5
11	7	152	1	[5, 1, 6]	2	2	1.9034801268880983	1	1	pure_sim	pure_sim	5
12	7	153	1	[2, 3, 4]	1	1	1.1956111214785778	1	1	pure_sim	pure_sim	5
13	7	154	1	[4, 3, 2]	1	1	1.7435961311184656	1	1	pure_sim	pure_sim	5
14	7	155	1	[1, 5, 6]	2	2	1.803453380605788	1	1	pure_sim	pure_sim	5
15	7	156	1	[3, 5, 4]	2	2	1.1123101324883464	1	1	pure_sim	pure_sim	5
16	7	157	1	[4, 5, 6]	1	1	1.8314651365308237	1	1	pure_sim	pure_sim	5
17	7	158	1	[6, 5, 4]	1	1	2.119760838464572	1	1	pure_sim	pure_sim	5
18	7	159	1	[4, 2, 3]	2	1	1.9956652360506268	0	1	pure_sim	pure_sim	5
19	7	160	1	[3, 5, 4]	2	2	1.163687255084369	1	1	pure_sim	pure_sim	5
0	8	161	1	[5, 6, 1]	1	1	1.5440399328235799	1	1	pure_sim	pure_sim	5
1	8	162	1	[2, 1, 6]	1	1	0.9440166075764864	1	1	pure_sim	pure_sim	5
2	8	163	1	[4, 2, 3]	2	2	1.0440949804069533	1	1	pure_sim	pure_sim	5
3	8	164	1	[3, 5, 4]	2	2	1.5120243204564758	1	1	pure_sim	pure_sim	5
4	8	165	1	[1, 2, 3]	1	1	1.0721179324500554	1	1	pure_sim	pure_sim	5
5	8	166	1	[6, 5, 4]	1	1	1.908118119052233	1	1	pure_sim	pure_sim	5
6	8	167	1	[5, 3, 4]	2	2	1.2443173477640812	1	1	pure_sim	pure_sim	5
7	8	168	1	[2, 4, 3]	2	2	0.8321533868274855	1	1	pure_sim	pure_sim	5
8	8	169	1	[4, 5, 6]	1	1	0.9682841948124405	1	1	pure_sim	pure_sim	5
9	8	170	1	[3, 2, 1]	1	1	1.1801651427504112	1	1	pure_sim	pure_sim	5
10	8	171	1	[5, 3, 4]	2	2	0.9122302046398545	1	1	pure_sim	pure_sim	5
11	8	172	1	[3, 5, 4]	2	2	1.216312122909585	1	1	pure_sim	pure_sim	5
12	8	173	1	[6, 1, 2]	1	1	0.9723490078995383	1	1	pure_sim	pure_sim	5
13	8	174	1	[4, 3, 2]	1	1	1.0327841015114245	1	1	pure_sim	pure_sim	5
14	8	175	1	[2, 6, 1]	2	2	1.3803663618837163	1	1	pure_sim	pure_sim	5
15	8	176	1	[6, 2, 1]	2	2	1.4326460160482384	1	1	pure_sim	pure_sim	5
16	8	177	1	[1, 2, 3]	1	1	1.529022205635556	1	1	pure_sim	pure_sim	5
17	8	178	1	[3, 2, 1]	1	1	1.440829134788146	1	1	pure_sim	pure_sim	5
18	8	179	1	[2, 6, 1]	2	2	1.4604764570503903	1	1	pure_sim	pure_sim	5
19	8	180	1	[3, 5, 4]	2	2	1.1004780120656505	1	1	pure_sim	pure_sim	5
0	9	181	1	[2, 1, 6]	1	0	0	nan	2	mix	1st	6
1	9	182	1	[3, 4, 5]	1	1	2.2008505940157193	1	2	mix	stay_sim	1
2	9	183	0	[5, 3, 1]	2	1	2.172712259751279	0	2	mix	switch_sim	3
3	9	184	1	[5, 6, 1]	1	1	2.460957890154532	1	2	mix	switch_pref	2
4	9	185	0	[4, 6, 2]	2	2	2.104973253715798	1	2	mix	switch_sim	3
5	9	186	0	[1, 5, 3]	2	1	2.2214172420226532	0	2	mix	stay_pref	0
6	9	187	1	[5, 3, 4]	2	2	1.1889656030343758	1	2	mix	switch_pref	2
7	9	188	0	[1, 5, 3]	2	1	1.7211615973137668	0	2	mix	switch_sim	3
8	9	189	1	[5, 1, 6]	2	2	1.413011755925254	1	2	mix	switch_pref	2
9	9	190	1	[5, 3, 4]	2	2	1.6170022392234387	1	2	mix	stay_sim	1
10	9	191	1	[3, 4, 5]	1	1	1.6810459040862042	1	2	mix	stay_sim	1
11	9	192	1	[6, 1, 2]	1	1	1.8809983205828757	1	2	mix	stay_sim	1
12	9	193	1	[4, 2, 3]	2	2	1.3850979660383018	1	2	mix	stay_sim	1
13	9	194	1	[6, 1, 2]	1	1	1.6212390371329093	1	2	mix	stay_sim	1
14	9	195	1	[1, 5, 6]	2	2	2.12520153013611	1	2	mix	stay_sim	1
15	9	196	0	[5, 3, 1]	2	1	2.061138583068896	0	2	mix	switch_sim	3
16	9	197	1	[6, 4, 5]	2	1	1.897255706911892	0	2	mix	switch_pref	2
17	9	198	0	[3, 5, 1]	2	1	1.8372998693794216	0	2	mix	switch_sim	3
18	9	199	0	[3, 1, 5]	2	2	0.7972896062692598	1	2	mix	stay_pref	0
19	9	200	0	[5, 3, 1]	2	1	2.189332586924138	0	2	mix	stay_pref	0
0	10	201	1	[3, 2, 1]	1	1	2.1895465571924433	1	2	mix	1st	6
1	10	202	0	[3, 5, 1]	2	1	1.3415634135708387	0	2	mix	switch_sim	3
2	10	203	0	[3, 5, 1]	2	1	0.8936987622073502	0	2	mix	stay_pref	0
3	10	204	0	[3, 5, 1]	2	1	0.761686259873386	0	2	mix	stay_pref	0
4	10	205	0	[1, 5, 3]	2	1	0.841868818810326	0	2	mix	stay_pref	0
5	10	206	1	[5, 4, 3]	1	1	2.393837469677237	1	2	mix	switch_pref	2
6	10	207	0	[2, 4, 6]	2	1	1.805833177832028	0	2	mix	switch_sim	3
7	10	208	0	[3, 1, 5]	2	2	1.5297869627411274	1	2	mix	stay_pref	0
8	10	209	1	[3, 2, 1]	1	1	1.5298970579078741	1	2	mix	switch_pref	2
9	10	210	0	[6, 2, 4]	2	2	2.2623334577347123	1	2	mix	switch_sim	3
10	10	211	1	[5, 1, 6]	2	2	2.426256453318274	1	2	mix	switch_pref	2
11	10	212	0	[4, 6, 2]	2	1	2.0018414505193505	0	2	mix	switch_sim	3
12	10	213	1	[2, 6, 1]	2	2	2.2740306027244515	1	2	mix	switch_pref	2
13	10	214	0	[5, 1, 3]	2	2	1.3419478136474936	1	2	mix	switch_sim	3
14	10	215	1	[1, 2, 3]	1	1	1.6899499284700141	1	2	mix	switch_pref	2
15	10	216	0	[4, 6, 2]	2	2	1.9342038315608079	1	2	mix	switch_sim	3
16	10	217	1	[6, 1, 2]	1	1	1.3900223922373698	1	2	mix	switch_pref	2
17	10	218	0	[2, 4, 6]	2	1	1.814024071654785	0	2	mix	switch_sim	3
18	10	219	1	[2, 6, 1]	2	2	1.6785659637989738	1	2	mix	switch_pref	2
19	10	220	1	[1, 2, 3]	1	1	1.4061612863097253	1	2	mix	stay_sim	1
0	11	221	1	[5, 3, 4]	2	2	1.9142800273675675	1	2	mix	1st	6
1	11	222	0	[2, 6, 4]	2	2	0.9942641662000824	1	2	mix	switch_sim	3
2	11	223	0	[1, 5, 3]	2	1	1.07425639111716	0	2	mix	stay_pref	0
3	11	224	1	[5, 6, 1]	1	0	0	nan	2	mix	switch_pref	2
4	11	225	0	[1, 5, 3]	2	1	1.2943161037510436	0	2	mix	switch_sim	3
5	11	226	0	[1, 5, 3]	2	1	0.7944473471416131	0	2	mix	stay_pref	0
6	11	227	1	[1, 3, 2]	2	2	1.3823654910756886	1	2	mix	switch_pref	2
7	11	228	0	[4, 2, 6]	2	0	0	nan	2	mix	switch_sim	3
8	11	229	1	[3, 5, 4]	2	2	2.034376438390609	1	2	mix	switch_pref	2
9	11	230	1	[6, 4, 5]	2	1	2.250666791069307	0	2	mix	stay_sim	1
10	11	231	1	[6, 2, 1]	2	2	2.302411519562156	1	2	mix	stay_sim	1
11	11	232	0	[2, 6, 4]	2	2	2.462593767493672	1	2	mix	switch_sim	3
12	11	233	0	[2, 4, 6]	2	0	0	nan	2	mix	stay_pref	0
13	11	234	0	[6, 2, 4]	2	1	1.6869316414758941	0	2	mix	stay_pref	0
14	11	235	0	[3, 1, 5]	2	2	1.270656838962168	1	2	mix	stay_pref	0
15	11	236	0	[2, 4, 6]	2	1	1.5987261304962885	0	2	mix	stay_pref	0
16	11	237	0	[1, 5, 3]	2	1	0.9666309012882266	0	2	mix	stay_pref	0
17	11	238	1	[1, 6, 5]	1	1	2.2945804565515573	1	2	mix	switch_pref	2
18	11	239	0	[6, 4, 2]	2	1	1.6873347017481137	0	2	mix	switch_sim	3
19	11	240	1	[2, 1, 6]	1	1	1.7146271070469083	1	2	mix	switch_pref	2
0	12	241	1	[6, 4, 5]	2	2	1.6030207750209229	1	2	mix	1st	6
1	12	242	1	[6, 4, 5]	2	2	2.0709099956457067	1	2	mix	stay_sim	1
2	12	243	0	[2, 6, 4]	2	2	1.9509482490502705	1	2	mix	switch_sim	3
3	12	244	1	[6, 4, 5]	2	2	1.8831022578851844	1	2	mix	switch_pref	2
4	12	245	1	[5, 1, 6]	2	2	1.88710176027962	1	2	mix	stay_sim	1
5	12	246	0	[4, 2, 6]	2	1	1.1272246065800573	0	2	mix	switch_sim	3
6	12	247	1	[1, 3, 2]	2	2	2.091002363624284	1	2	mix	switch_pref	2
7	12	248	0	[4, 2, 6]	2	1	1.2751666977674176	0	2	mix	switch_sim	3
8	12	249	1	[4, 6, 5]	2	2	1.875166075760717	1	2	mix	switch_pref	2
9	12	250	1	[2, 4, 3]	2	2	2.0351225352987967	1	2	mix	stay_sim	1
10	12	251	1	[4, 3, 2]	1	1	1.7351676307771413	1	2	mix	stay_sim	1
11	12	252	0	[1, 3, 5]	2	2	1.8151890900044236	1	2	mix	switch_sim	3
12	12	253	0	[2, 6, 4]	2	2	1.1833218262127048	1	2	mix	stay_pref	0
13	12	254	0	[4, 2, 6]	2	1	1.6792850034216826	0	2	mix	stay_pref	0
14	12	255	1	[4, 6, 5]	2	2	2.027196616283618	1	2	mix	switch_pref	2
15	12	256	1	[1, 2, 3]	1	1	1.5633728307511774	1	2	mix	stay_sim	1
16	12	257	1	[2, 1, 6]	1	1	1.8159893014853878	1	2	mix	stay_sim	1
17	12	258	1	[4, 3, 2]	1	1	1.9273197735892609	1	2	mix	stay_sim	1
18	12	259	1	[2, 6, 1]	2	2	1.9633731417561648	1	2	mix	stay_sim	1
19	12	260	1	[3, 2, 1]	1	0	0	nan	2	mix	stay_sim	1
0	13	261	1	[4, 2, 3]	2	2	1.4874311127696274	1	2	mix	1st	6
1	13	262	0	[4, 2, 6]	2	1	1.4796289730675198	0	2	mix	switch_sim	3
2	13	263	1	[3, 2, 1]	1	1	1.563445916526689	1	2	mix	switch_pref	2
3	13	264	0	[2, 4, 6]	2	1	1.8756188965598994	0	2	mix	switch_sim	3
4	13	265	1	[5, 1, 6]	2	2	1.2521872861852898	1	2	mix	switch_pref	2
5	13	266	1	[5, 4, 3]	1	1	1.1235249113633472	1	2	mix	stay_sim	1
6	13	267	0	[6, 4, 2]	2	1	1.8481532624246029	0	2	mix	switch_sim	3
7	13	268	0	[6, 2, 4]	2	1	1.5836437146244862	0	2	mix	stay_pref	0
8	13	269	0	[6, 2, 4]	2	1	1.7716302792814531	0	2	mix	stay_pref	0
9	13	270	1	[4, 3, 2]	1	0	0	nan	2	mix	switch_pref	2
10	13	271	1	[2, 6, 1]	2	2	1.7916890589040122	1	2	mix	stay_sim	1
11	13	272	0	[3, 1, 5]	2	2	1.6155430117560172	1	2	mix	switch_sim	3
12	13	273	1	[3, 5, 4]	2	2	1.3957837283087429	1	2	mix	switch_pref	2
13	13	274	1	[6, 2, 1]	2	2	1.6437385706285568	1	2	mix	stay_sim	1
14	13	275	0	[3, 5, 1]	2	1	1.1158474839830888	0	2	mix	switch_sim	3
15	13	276	0	[6, 4, 2]	2	2	1.4757999004796147	1	2	mix	stay_pref	0
16	13	277	1	[5, 3, 4]	2	2	1.540259687752041	1	2	mix	switch_pref	2
17	13	278	0	[3, 5, 1]	2	1	1.7239086894314823	0	2	mix	switch_sim	3
18	13	279	1	[6, 4, 5]	2	2	2.108004602847359	1	2	mix	switch_pref	2
19	13	280	1	[5, 3, 4]	2	2	1.5119807799965201	1	2	mix	stay_sim	1
0	14	281	1	[1, 5, 6]	2	2	1.792366424084321	1	2	mix	1st	6
1	14	282	1	[4, 3, 2]	1	1	1.121020401815258	1	2	mix	stay_sim	1
2	14	283	1	[2, 1, 6]	1	1	1.580441313677511	1	2	mix	stay_sim	1
3	14	284	0	[4, 2, 6]	2	1	1.4284045530876028	0	2	mix	switch_sim	3
4	14	285	1	[3, 5, 4]	2	2	1.1883407974110014	1	2	mix	switch_pref	2
5	14	286	0	[2, 4, 6]	2	1	1.8844187348386185	0	2	mix	switch_sim	3
6	14	287	1	[3, 5, 4]	2	2	1.4045157678665419	1	2	mix	switch_pref	2
7	14	288	0	[4, 2, 6]	2	1	0.8205999253586924	0	2	mix	switch_sim	3
8	14	289	0	[6, 4, 2]	2	2	1.2285724948687857	1	2	mix	stay_pref	0
9	14	290	1	[1, 2, 3]	1	1	1.6325810163598362	1	2	mix	switch_pref	2
10	14	291	1	[3, 5, 4]	2	2	2.096612863095288	1	2	mix	stay_sim	1
11	14	292	0	[5, 1, 3]	2	2	1.792513839647654	1	2	mix	switch_sim	3
12	14	293	0	[5, 1, 3]	2	2	1.2286123032899923	1	2	mix	stay_pref	0
13	14	294	1	[3, 2, 1]	1	1	1.3491696211985982	1	2	mix	switch_pref	2
